departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2015-12-09 08:45:42.038786,2015-12-09 09:09:02.874556,,60.572692,99.475362,59.74707,80.286634,79.884975,80.319885,79.838166,100.296248,59.899019,79.933864,80.364724,99.976604,100.12174,79.531435,80.535299,61.035323,119.01673
2015-12-09 08:52:02.005519,2015-12-09 09:14:42.960288,,20.431267,80.037556,80.493714,79.491762,79.899172,100.051754,61.580241,78.643044,79.56647,80.556117,60.209028,100.892182,98.76507,81.10333,79.069951,80.028454,120.135657
2015-12-09 08:58:42.292701,2015-12-09 09:19:42.977110,,40.118043,79.870867,60.352418,79.56647,80.556117,60.209028,100.892182,59.016127,80.05316,79.875008,61.123314,78.753056,100.281797,79.882824,80.536093,80.220475,59.37743
2015-12-09 09:04:42.287204,2015-12-09 09:28:04.003872,,20.075622,121.495,39.117939,79.898791,99.927565,79.682311,100.484883,59.990973,100.307906,79.481077,100.692851,59.974517,119.989825,79.847485,100.383182,79.867921,80.49882
2015-12-09 09:11:03.511571,2015-12-09 09:33:44.401843,,19.284606,99.882314,61.078568,79.63096,99.871904,59.843283,80.338916,99.873807,80.090535,60.080059,103.215907,57.068661,99.65498,100.488041,80.023474,100.300935,80.163322
2015-12-09 09:17:23.379205,2015-12-09 09:33:44.401843,,19.370066,100.692851,59.974517,79.951486,80.230877,59.696095,80.342034,79.867921,80.49882,79.91024,59.955836,200.531895,,,,,
2015-12-09 09:25:43.335639,2015-12-09 09:54:05.181938,,20.435452,79.93893,79.944421,460.510741,79.801455,80.713414,102.322691,57.224409,100.034066,60.203846,80.253912,59.957009,120.284563,59.685564,80.708689,79.653568,100.173569
2015-12-09 09:32:04.037960,2015-12-09 09:59:05.289012,,20.200561,279.822428,100.442351,79.954933,80.82648,98.576023,40.863057,79.926355,100.025837,59.901728,80.107186,100.276848,100.046622,80.609151,79.822206,160.796029,79.053257
2015-12-09 09:35:44.386236,2015-12-09 09:52:05.043284,,,,,,,79.674713,100.442351,79.954933,80.82648,98.576023,40.863057,79.926355,100.025837,80.088221,79.971228,80.226313,80.081537
2015-12-09 09:39:44.412915,2015-12-09 10:03:45.469174,,20.045318,120.178896,59.223607,80.604328,80.253912,79.851143,100.390429,59.685564,60.315635,60.428822,79.761195,100.222149,100.346839,119.979927,99.481127,79.750967,140.536401
2015-12-09 09:44:24.465064,2015-12-09 10:08:45.549318,,19.693439,100.675031,79.744179,60.382835,99.915261,60.281948,59.850612,100.173569,80.148391,60.390423,80.515003,79.053257,100.20637,99.920366,140.076535,119.858267,120.198768
2015-12-09 09:50:24.875809,2015-12-09 10:13:25.849069,,20.085938,100.046622,80.609151,59.756393,80.378518,79.530715,80.192589,120.019647,79.871399,60.194984,99.930518,39.842683,100.551468,79.666637,79.944101,80.132867,140.21903
2015-12-09 10:04:05.273590,2015-12-09 10:26:46.348427,,40.218693,80.538709,79.435287,60.086792,100.270401,80.073461,79.795279,80.221739,100.135552,79.898236,59.986156,80.635581,99.54451,100.226812,79.981016,79.878741,80.147872
2015-12-09 10:09:25.475051,2015-12-09 10:30:46.594588,,20.022121,100.399761,59.692416,60.25972,100.18038,60.560302,79.436249,79.959082,80.396105,100.486838,39.328523,80.029447,99.97456,80.147872,80.132538,80.028912,80.084711
2015-12-09 10:15:06.029449,2015-12-09 10:38:06.925371,,20.105449,79.984671,79.814326,80.635581,59.422831,80.875718,79.359635,80.090229,80.209706,80.133204,59.820166,80.028912,100.203886,100.079416,180.225966,60.012255,79.893971
2015-12-09 10:19:26.569476,2015-12-09 10:41:47.451366,,19.528055,120.770494,59.472773,79.981016,79.878741,60.15172,80.181028,80.064278,80.099821,59.981667,80.11411,80.527431,99.698535,99.709616,80.236598,80.031123,100.454884
2015-12-09 10:27:06.660799,2015-12-09 10:48:47.421355,,19.912716,100.024066,60.077481,80.004007,80.11411,80.527431,59.768129,80.049197,99.787435,81.038171,58.9691,80.518724,99.745587,79.817722,80.639591,79.569177,80.197912
2015-12-09 10:38:46.965359,2015-12-09 10:59:07.799640,,20.016592,79.950691,80.518724,59.543604,80.037739,80.10843,60.352772,79.787395,79.688773,60.614757,79.825344,60.171731,100.129035,80.815216,79.179357,81.154675,58.939446
2015-12-09 10:43:27.196953,2015-12-09 11:04:48.008712,,20.013088,79.936989,80.346881,79.787395,79.688773,80.435914,80.000628,80.124348,79.896303,61.09889,79.179357,81.154675,78.890321,100.029392,80.239124,60.215852,79.773829
2015-12-09 10:50:07.584836,2015-12-09 11:11:48.328520,,19.821157,99.918108,60.206868,79.896303,80.184525,80.107572,80.272412,80.042207,79.745919,80.239124,80.85254,59.137141,100.46484,79.486392,80.177762,61.116838,99.073976
2015-12-09 10:57:27.640895,2015-12-09 11:20:08.666338,,20.145228,99.964392,100.029392,80.239124,80.85254,79.136037,60.032609,79.961392,80.840041,80.412894,99.073976,61.651184,98.818129,80.225476,79.434955,80.161697,100.046377
2015-12-09 11:04:48.008712,2015-12-09 11:26:28.868335,,19.998896,100.171584,80.20245,79.716754,61.124352,79.105772,79.974966,80.494347,80.225476,66.495737,93.100915,60.725841,99.509709,99.946163,79.789769,81.207226,59.069666
2015-12-09 11:15:49.023309,2015-12-09 11:36:49.385666,,19.416117,80.173177,80.019627,60.308859,79.914422,80.119416,79.792075,60.402505,80.45155,79.265891,60.044306,80.171773,100.374594,80.33104,80.037509,80.143674,79.395822
2015-12-09 11:22:08.676820,2015-12-09 11:43:09.536889,,20.298107,99.616516,60.383447,79.893445,80.268612,59.908418,80.095834,80.336422,80.33104,80.037509,59.874168,79.69879,100.446505,79.794805,80.160013,79.994798,59.72164
2015-12-09 11:27:28.886948,2015-12-09 11:48:09.687925,,20.249999,80.264015,79.994009,80.002995,60.410695,80.037509,59.874168,79.69879,79.985071,60.18063,80.335716,80.02821,99.588134,80.822717,79.664732,79.66972,59.993867
2015-12-09 11:34:50.501773,2015-12-09 11:56:10.222780,,19.218565,99.665328,80.479967,79.794805,80.160013,79.994798,99.711142,40.833215,79.664732,79.66972,59.993867,80.046083,80.319362,99.935381,80.024737,80.207368,60.001924
2015-12-09 11:42:29.908168,2015-12-09 12:03:50.521089,,19.979021,100.472417,79.664732,79.66972,59.993867,80.046083,60.074497,80.155688,100.549317,59.606533,80.05085,60.082552,100.147178,99.945431,79.94814,60.319401,79.907494
2015-12-09 11:49:49.991497,2015-12-09 12:11:30.631443,,20.301833,79.792803,79.94924,79.468158,81.141907,79.608007,80.126165,79.964267,60.051478,100.483165,79.862062,59.951516,100.194535,79.677606,80.219131,80.485633,79.36244
2015-12-09 11:57:29.996057,2015-12-09 12:20:11.169769,,21.359346,78.786827,80.253125,80.721444,80.890812,58.386831,160.301771,80.663168,79.365497,60.184722,59.721843,100.386155,100.205855,79.508563,60.214665,100.067177,80.155911
2015-12-09 12:05:30.488741,2015-12-09 12:28:11.609291,,20.238476,79.96265,80.147048,100.432088,139.81829,59.842584,80.293576,79.508563,81.275717,59.460493,79.679121,60.036933,100.216776,99.794034,80.250743,79.833964,80.329494
2015-12-09 12:13:30.929877,2015-12-09 12:36:52.097236,,20.142668,100.024427,59.937803,80.052535,100.033001,80.063969,80.426458,80.757018,79.359336,79.709422,79.977794,80.021205,143.803256,76.480069,80.04905,100.191254,80.138094
2015-12-09 12:19:51.147347,2015-12-09 12:43:32.361203,,20.022422,99.953733,80.28628,79.94042,80.020776,100.04333,80.021205,83.125725,117.014375,81.311931,59.004334,79.780546,100.215512,100.145946,99.794463,60.279869,100.252989
2015-12-09 12:27:31.414308,2015-12-09 12:48:32.438258,,20.028616,80.248093,80.008785,79.998971,80.322611,59.653347,80.284411,80.138094,79.925036,100.220701,59.585372,60.279869,100.252989,101.065113,58.772594,79.973377,60.265971
2015-12-09 12:35:11.893325,2015-12-09 12:56:52.738098,,20.065817,80.138094,79.925036,79.926265,79.879808,80.5151,80.017758,80.354522,99.642016,59.814546,80.37993,59.954673,100.054884,79.947253,81.10824,79.042233,80.078598
2015-12-09 12:42:32.250128,2015-12-09 13:04:12.904707,,19.781335,120.684262,39.75511,99.862443,59.440439,60.680768,100.006087,79.835453,80.203884,80.3049,59.960198,80.89521,79.120806,100.184464,79.9877,79.831641,80.119879
2015-12-09 12:49:52.506890,2015-12-09 13:11:13.179087,,20.065253,119.723882,40.213002,100.058226,60.092247,59.880278,100.470081,79.946469,99.377715,43.380219,76.901933,80.46165,100.503405,79.261896,80.299838,80.174314,59.861789
2015-12-09 12:57:32.409999,2015-12-09 13:24:54.441209,,20.212623,100.333706,59.782896,82.975038,76.901933,80.46165,59.317742,80.750843,99.978317,80.487806,59.64897,80.203383,100.203866,80.238051,99.819557,80.106444,400.608385
2015-12-09 13:04:52.910015,2015-12-09 13:21:13.856363,,20.152839,100.083576,60.48226,79.571316,100.061517,60.382898,79.598278,80.389886,79.657572,80.452347,80.118849,59.822862,100.172148,,,,
2015-12-09 13:12:13.464906,2015-12-09 13:40:54.382908,,19.76146,120.406219,60.075666,80.018129,80.106444,59.751341,80.220158,79.600645,80.234131,83.437185,56.976134,339.978546,240.298897,80.065045,80.089027,100.053179,79.845796
2015-12-09 13:19:55.706037,2015-12-09 13:45:35.143346,,18.006047,99.692884,80.234131,83.437185,76.44683,80.3014,60.424473,79.848833,79.983687,100.232005,240.081394,60.383194,119.759012,100.37323,79.8371,63.21274,117.183164
2015-12-09 13:27:33.887402,2015-12-09 13:49:34.963545,,20.058377,120.180872,79.904313,80.282548,119.983374,60.26298,59.83504,80.089027,79.946447,99.952528,40.125273,80.255506,100.069399,80.455591,59.48253,80.227504,79.964834
2015-12-09 13:35:14.329861,2015-12-09 13:56:15.447847,,20.230005,79.647213,80.320467,80.009566,79.845796,60.230121,80.031716,60.508294,100.135638,79.49792,60.212114,79.964834,100.359368,79.882736,80.318461,80.111814,59.811923
2015-12-09 13:42:34.747442,2015-12-09 14:05:55.813831,,20.016245,119.979491,80.633272,79.472749,80.076931,81.028098,99.496587,79.527857,80.387068,79.792208,80.216335,80.010288,120.591367,79.573374,80.293559,79.884789,80.086171
2015-12-09 13:53:36.060586,2015-12-09 14:15:17.133861,,19.463524,80.111814,79.574164,80.452642,79.706391,80.606817,79.573374,80.293559,59.953517,80.014222,59.939007,80.13865,100.468086,99.907305,79.719948,100.458279,60.691976
2015-12-09 13:59:15.369121,2015-12-09 14:20:18.638301,,19.872931,100.269524,80.015161,61.864221,58.336702,60.08295,99.721212,140.824531,39.829947,79.781727,60.015579,59.942367,101.207888,79.689102,79.658909,99.780759,42.37567
2015-12-09 14:05:55.813831,2015-12-09 14:28:56.715666,,19.934708,80.00873,120.599084,39.829947,79.781727,80.187121,80.286737,80.145645,79.939822,59.95452,99.780759,60.253403,80.025901,100.167298,79.717423,60.577581,179.711429
2015-12-09 14:12:35.983606,2015-12-09 14:33:36.881543,,20.171542,100.723589,59.708793,79.939822,79.633024,80.102255,60.253403,80.025901,79.974283,80.183883,59.843391,80.344741,99.949093,100.176754,59.929239,79.937886,60.000338
2015-12-09 14:19:56.473671,2015-12-09 14:41:19.263333,,22.16463,78.309906,79.759,79.978125,79.85816,80.344741,59.721233,100.037445,80.248322,60.152044,79.599394,60.546298,99.937145,100.103596,79.996133,80.125136,61.908354
2015-12-09 14:30:37.068257,2015-12-09 14:51:57.487525,,19.826976,99.985972,60.000338,80.201219,80.013908,80.13704,60.324483,79.789232,81.915908,78.008785,61.102007,79.405904,99.915663,79.818219,79.910846,60.071482,99.991286
2015-12-09 14:36:57.332002,2015-12-09 15:01:57.933746,,19.735736,140.353136,59.812119,100.025397,81.115735,79.405904,79.837351,59.842324,80.41886,79.611916,60.019736,81.193275,99.063015,100.209335,80.790733,79.271915,219.895257
2015-12-09 14:46:17.617380,2015-12-09 15:12:18.646100,,20.078312,79.818219,79.910846,60.071482,99.991286,59.978615,80.421986,100.015572,99.914236,80.175734,199.924486,100.415668,99.863541,80.000784,160.130983,80.029241,80.287729
2015-12-09 14:51:57.487525,2015-12-09 15:16:18.750619,,21.215966,99.063015,80.247084,59.857129,100.035569,60.08738,179.940078,100.244473,79.706608,80.270011,79.912223,80.079695,100.257004,100.24234,80.012363,79.983154,80.109002
2015-12-09 14:58:18.038489,2015-12-09 15:19:59.088081,,19.901391,80.050341,119.943525,80.102633,80.088974,79.944528,60.128266,80.040061,80.090922,80.029241,60.323105,80.049535,99.910606,60.326891,79.705413,79.963589,80.450571
2015-12-09 15:04:57.884827,2015-12-09 15:27:38.925933,,20.10617,100.20715,80.040061,80.090922,99.952409,80.059224,60.3177,100.762135,79.208771,79.949411,80.393415,59.86797,119.917594,81.056051,80.47143,78.682059,79.958634
2015-12-09 15:12:58.574322,2015-12-09 15:33:59.790642,,20.156689,80.088973,80.148524,79.705413,60.118118,100.296042,60.000045,99.805244,60.92044,80.47143,78.682059,79.958634,80.217352,80.176587,99.819172,60.009318,60.64228
2015-12-09 15:18:18.792039,2015-12-09 15:43:39.755384,,19.845471,100.202655,79.920005,121.05364,80.47143,58.552871,80.148208,59.988667,160.256822,59.907236,80.044786,100.121774,120.523849,100.229009,79.416686,80.131925,140.148311
2015-12-09 15:26:38.832757,2015-12-09 15:51:40.396585,,20.391295,119.919233,80.176587,66.766921,73.24676,80.457089,99.580692,120.053402,80.383896,80.721001,99.997913,119.34348,139.947025,80.065336,80.145001,99.980628,60.387569
2015-12-09 15:33:59.790642,2015-12-09 15:56:00.215901,,19.48449,80.096202,80.458119,79.737001,99.908694,59.987929,61.064469,99.227838,79.744778,80.317889,60.070755,100.139582,80.141925,99.980807,60.070706,79.912789,100.081286
2015-12-09 15:38:19.566454,2015-12-09 16:00:00.737675,,20.492008,100.471171,79.230941,59.998615,99.861427,60.412002,79.946583,79.990257,81.025723,79.013835,80.142104,79.287618,100.324735,80.625436,81.716889,78.180232,60.451645
2015-12-09 15:42:39.759189,2015-12-09 16:04:41.213935,,19.889422,119.851551,60.451042,99.932183,80.145001,60.092744,79.42484,81.46862,79.217387,80.053382,60.103548,81.716889,98.06684,80.453107,80.234549,79.827938,80.525703
2015-12-09 15:48:19.982422,2015-12-09 16:10:20.927966,,40.045966,99.980628,60.387569,60.618007,99.120023,60.150746,100.044756,80.058562,100.348996,60.807436,59.315183,79.827938,120.172619,80.075333,79.35945,64.03929,76.593042
2015-12-09 15:54:59.763473,2015-12-09 16:17:00.886601,,20.521888,120.476298,59.62702,100.348996,60.807436,79.037533,100.509232,40.122059,80.047341,79.685479,60.102081,79.496436,100.437786,100.167458,79.349871,81.35412,79.032094
2015-12-09 16:01:20.557395,2015-12-09 16:26:01.427006,,19.471213,100.659624,80.525703,80.047341,79.685479,80.532052,79.477507,59.925354,80.151266,79.937864,81.04313,59.171148,99.999624,280.177881,60.101537,80.039005,79.923883
2015-12-09 16:10:00.956314,2015-12-09 16:32:21.544835,,19.971652,80.578429,79.644121,79.349871,81.35412,79.032094,60.24565,101.258179,78.595489,100.179515,60.02391,100.112638,100.01946,80.65689,79.69234,80.018438,79.855725
2015-12-09 16:14:20.500387,2015-12-09 16:36:01.945262,,41.513541,79.268641,79.902131,80.100117,100.149196,60.947248,58.784173,80.037311,100.085727,60.226717,80.073521,60.104015,119.996385,79.855725,80.170665,59.891573,80.338189
2015-12-09 16:19:42.390430,2015-12-09 16:43:02.377066,,59.043583,99.928568,60.101537,99.797958,80.196468,80.121354,60.050057,80.031353,80.207151,59.676376,100.368505,60.169033,119.950126,79.370385,140.688786,40.029443,100.255953
2015-12-09 16:29:01.692725,2015-12-09 16:51:02.301745,,19.665083,100.331302,60.000799,80.01609,79.901074,80.338189,79.822771,80.238868,79.971342,80.14287,100.255953,40.071606,119.812595,80.47946,79.699653,80.271799,79.589566
2015-12-09 16:33:02.724233,2015-12-09 16:55:22.755622,,18.981766,100.376374,79.56382,80.729667,79.618275,100.097535,60.092024,80.193372,80.156436,59.758123,80.082291,100.066464,100.679644,78.86747,80.289825,100.758791,59.719512
2015-12-09 16:39:22.109255,2015-12-09 17:01:42.265175,,19.909544,100.102314,100.255953,40.071606,80.175103,59.785714,100.157811,80.00853,79.80585,80.554103,59.341536,100.758791,79.800003,140.032144,40.538011,79.964286,98.894621
2015-12-09 16:49:02.575830,2015-12-09 17:13:03.216987,,40.136349,99.275315,80.289825,100.758791,59.719512,80.64942,79.463215,120.502297,59.792047,79.942266,99.966689,80.259884,120.243257,99.662338,79.976205,80.068765,79.934982
2015-12-09 16:55:22.755622,2015-12-09 17:17:03.478180,,20.080491,140.032144,19.986844,100.515453,59.792047,60.247911,80.069178,100.243106,78.937743,80.661489,60.073869,80.328283,99.557825,120.162361,40.023344,80.46449,79.54598
2015-12-09 17:00:43.556839,2015-12-09 17:24:43.858933,,19.605762,79.942266,60.374823,119.85175,59.329099,80.661489,79.915007,60.487145,99.557825,79.934982,80.250723,80.46449,99.798324,99.541006,180.556321,80.211995,79.819087
2015-12-09 17:06:03.033665,2015-12-09 17:28:24.152278,,19.626874,101.026332,79.618802,59.907567,80.068765,79.934982,59.797345,100.917868,59.797036,80.19659,79.858413,79.925239,160.330368,79.819087,80.053585,79.986826,60.252934
2015-12-09 17:11:02.924959,2015-12-09 17:33:04.490198,,20.44693,140.072477,40.023344,80.46449,79.54598,80.223146,60.082913,79.925239,80.118373,80.211995,79.819087,60.210189,99.830222,100.351725,59.963835,80.028827,100.246467
2015-12-09 17:17:43.264087,2015-12-09 17:39:44.594242,,20.661739,79.858413,59.897466,100.146146,80.211995,60.006781,80.022495,80.100571,79.982585,80.051407,80.109448,59.993003,120.097549,80.162742,119.847549,59.579124,80.601142
2015-12-09 17:25:04.100669,2015-12-09 17:47:04.827874,,20.171729,79.797789,100.082091,60.052642,100.108213,39.931093,120.145991,79.91978,80.297739,79.963861,58.908353,81.085769,100.265549,79.822329,60.031947,80.077752,100.064578
2015-12-09 17:33:24.317461,2015-12-09 17:57:45.301076,,20.072756,79.91978,100.108051,99.575052,80.601142,80.137823,99.389494,80.563985,120.386477,79.86634,79.169234,81.163212,119.855394,99.996347,100.249802,79.472283,60.456443
2015-12-09 17:39:44.594242,2015-12-09 18:02:05.779335,,19.971477,80.162061,79.393779,80.563985,80.077752,100.064578,59.866952,100.251784,79.831296,40.367839,79.861015,80.17161,100.082591,100.040115,80.309283,79.97232,100.196656
2015-12-09 17:44:24.728856,2015-12-09 18:06:46.153467,,39.964171,80.239367,80.032727,140.305686,59.507099,80.323583,80.021059,40.055822,80.209451,59.456812,80.641584,80.029683,100.069441,80.227329,79.629172,80.833326,99.878299
2015-12-09 17:51:24.338459,2015-12-09 18:13:06.205385,,20.807286,119.976803,40.055822,80.209451,79.922432,60.175964,80.029683,79.519323,80.744112,59.940111,59.905979,80.156286,120.350125,79.901606,79.837899,99.601798,80.732246
2015-12-09 17:56:05.260961,2015-12-09 18:17:26.710262,,20.063893,100.161363,60.124142,79.97232,100.196656,39.186547,80.659543,80.156286,80.371756,59.336379,80.604754,59.776741,99.601798,100.664542,80.610612,80.14647,79.815499
2015-12-09 18:05:45.883550,2015-12-09 18:27:26.587592,,21.17402,79.074266,59.870785,99.86872,60.320621,79.875481,79.424301,81.765808,79.675506,78.613484,80.875966,80.457401,119.950315,78.924642,81.020082,80.044995,59.767649
2015-12-09 18:09:25.939513,2015-12-09 18:31:26.792387,,39.931828,81.226478,58.969624,79.424301,61.256549,80.14647,79.815499,79.534486,100.635161,119.950315,39.717492,80.015072,100.101902,79.922902,80.34052,79.980225,79.88405
2015-12-09 18:14:46.748293,2015-12-09 18:37:27.237551,,20.509259,99.90839,78.884402,99.972968,80.513045,80.293867,59.724201,79.993307,80.116958,60.172233,79.874745,100.196669,79.88405,100.407883,79.787751,99.929045,80.320485
2015-12-09 18:20:46.456504,2015-12-09 18:38:47.172608,,20.079853,120.011359,60.097747,79.871487,80.20536,79.965575,59.729305,80.440789,99.730248,60.612043,59.255245,80.455704,120.326332,79.935057,,,
2015-12-09 18:27:06.836923,2015-12-09 18:49:07.670073,,19.750669,99.829598,100.634268,79.536769,60.612043,59.255245,80.455704,99.735966,60.269709,80.4695,120.027816,39.695461,100.066031,79.957172,100.54279,59.750598,80.243811
2015-12-09 18:39:27.386394,2015-12-09 19:05:28.624848,,120.027816,80.03513,100.161196,140.065128,59.750598,80.243811,80.328037,99.577495,100.395172,60.041297,79.926563,100.260028,100.088887,79.905641,100.417655,100.582761,79.431239
2015-12-09 18:41:27.414210,2015-12-09 18:58:48.417404,,,,,,80.03513,100.161196,59.921398,80.14373,79.995636,59.998773,80.328037,79.950676,120.021991,80.098366,59.869494,80.177086,80.301681
2015-12-09 18:45:27.531934,2015-12-09 19:08:48.441958,,80.14373,79.995636,80.117489,80.231351,59.928646,79.85181,80.470294,80.096015,80.092715,79.933264,99.929432,79.929947,100.193023,99.914372,80.634165,79.195799,80.252336
2015-12-09 18:52:47.950581,2015-12-09 19:14:28.865009,,19.850015,100.211478,60.354831,80.092715,79.933264,59.894668,79.905641,80.14369,80.18122,59.838687,100.637033,79.195799,100.483069,80.285924,79.858243,80.044502,80.003649
2015-12-09 18:58:48.417404,2015-12-09 19:21:49.207768,,19.79256,80.117455,80.226841,79.891026,60.748323,79.431239,139.831962,80.215881,80.285924,59.762203,100.140542,80.003649,119.983095,80.127054,99.957625,60.72002,79.554965
2015-12-09 19:07:48.456810,2015-12-09 19:29:29.561779,,40.04395,80.258526,59.663134,80.217939,80.155166,80.023696,100.028883,60.1424,80.092154,60.155109,80.417081,99.724797,99.868837,80.500153,99.875971,60.291247,59.645926
2015-12-09 19:12:28.771682,2015-12-09 19:35:50.284282,,40.089678,99.957861,80.133203,80.03808,80.092154,60.155109,80.417081,99.724797,80.063297,80.430829,79.679762,100.36232,119.504597,80.075173,60.145419,80.255927,100.387313
2015-12-09 19:19:09.116902,2015-12-09 19:40:29.713983,,19.815881,60.72002,79.554965,100.254622,80.404198,59.882047,99.875971,80.182735,99.613109,60.269495,79.951097,80.255927,80.414145,79.558491,79.862254,60.283833,79.698291
2015-12-09 19:26:49.553533,2015-12-09 19:47:30.126947,,40.071073,80.182735,99.613109,40.378549,99.842043,60.220512,80.379984,59.371784,80.376583,79.87055,60.246708,59.688044,100.260133,80.257463,80.073809,59.894201,79.846134
2015-12-09 19:33:09.808211,2015-12-09 19:54:50.534558,,20.168758,100.264569,79.606975,80.016028,59.995914,80.047914,60.132888,80.014083,80.257463,80.073809,59.894201,79.846134,100.317978,79.971876,80.232755,79.968459,99.916543
2015-12-09 19:39:10.015692,2015-12-09 19:59:30.986992,,20.207779,79.571736,80.301403,60.259074,79.491311,80.639002,79.700105,80.332146,59.853968,60.044585,80.232755,60.298258,119.586744,60.249872,79.983543,59.985585,80.233434
2015-12-09 19:52:50.947814,2015-12-09 20:09:51.711616,,19.670201,119.960643,100.241283,39.795958,59.891831,80.249384,61.29062,79.283883,59.780011,79.928251,60.670494,79.172356,120.175342,60.653545,,,
2015-12-09 19:49:30.372216,2015-12-09 20:09:51.711616,,,120.232252,59.758342,80.201422,80.014426,60.237127,79.800114,80.196201,80.421381,60.163298,79.163466,81.071409,80.155238,79.329078,60.099042,79.843059,60.653545
2015-12-09 19:58:50.812100,2015-12-09 20:22:51.807198,,20.072051,101.163583,59.404849,79.659045,60.354434,80.244311,59.405597,80.14773,59.794371,60.653545,59.70631,60.130219,100.003833,320.174104,120.062552,40.267419,79.751145
2015-12-09 20:07:11.134896,2015-12-09 20:26:12.206560,,20.080116,79.843059,60.653545,59.70631,80.105441,59.927839,60.163409,80.226963,79.678934,60.302291,59.903279,61.079826,99.250145,79.751145,80.32395,80.004434,40.070978
2015-12-09 20:15:51.757452,2015-12-09 20:39:32.577988,,39.528975,60.295425,80.14423,260.318492,80.834474,59.256534,80.043925,59.989134,140.214459,79.696629,40.353933,100.061792,60.332636,79.927667,79.869259,60.260875,59.692097
2015-12-09 20:26:52.179507,2015-12-09 20:48:52.922374,,20.072717,79.938483,100.192393,120.050562,60.019586,79.801312,60.482839,99.967182,80.18131,80.030628,59.93369,60.288516,100.050979,79.487765,100.102187,80.483557,59.659161
2015-12-09 20:37:12.704581,2015-12-09 20:50:53.236187,,19.920435,80.247592,80.481924,79.917508,59.934698,81.123486,58.347245,80.344306,100.241438,40.008148,80.038279,59.926547,,,,,
2015-12-09 20:47:12.593598,2015-12-09 20:51:33.399133,,40.669615,79.680742,80.280958,60.17422,,,,,,,,,,,,,
2015-12-09 20:53:33.434674,2015-12-09 21:06:18.652139,,,,,,,,59.918453,79.891171,80.217255,40.032178,60.071923,80.303145,80.423966,79.839493,60.130734,79.912868,64.476279
2015-12-09 20:56:13.458217,2015-12-09 21:15:54.645533,,20.006327,100.060335,60.294547,80.336377,60.136962,59.623818,80.346409,59.640526,84.748621,55.636419,80.194882,60.121633,79.924123,79.990728,79.714828,80.931685,59.479096
2015-12-09 21:07:34.310900,2015-12-09 21:27:55.001822,,20.214135,100.080038,59.775815,61.033561,79.416501,59.461128,81.579503,78.825999,60.123485,80.30071,59.878868,79.848291,79.678604,80.291079,80.135562,79.878838,80.168805
2015-12-09 21:17:55.107587,2015-12-09 21:37:15.340737,,19.523607,80.452586,79.87065,59.481932,60.451525,79.599177,60.467115,79.878838,80.168805,59.504891,60.387769,60.230686,99.924362,80.217591,60.116224,80.073986,59.883406
2015-12-09 21:25:54.402507,2015-12-09 21:45:16.450702,,40.43051,80.168805,59.504891,60.387769,79.866623,60.282713,59.796577,80.26078,60.280159,60.540672,79.505607,60.075198,99.578898,60.568765,80.276713,79.751304,60.772211
2015-12-09 21:36:35.922006,2015-12-09 21:56:56.226689,,19.458891,80.037792,80.138106,59.524914,80.484366,80.269107,80.027067,79.645353,60.385857,80.22747,59.848851,80.069559,80.181394,79.916908,80.112438,79.924684,60.051926
2015-12-09 21:45:55.507602,2015-12-09 22:05:17.011578,,20.241599,80.087578,80.267884,79.868949,60.155825,79.961825,59.931919,60.226898,60.080583,79.896027,60.019216,60.256306,100.190688,79.904326,60.094783,80.093119,60.226451
2015-12-09 21:55:56.174763,2015-12-09 22:15:56.922619,,20.258613,80.076504,79.992331,60.037851,59.975898,80.234418,59.972674,79.90317,60.100649,80.115991,99.731773,20.158061,80.178022,100.088798,80.116882,59.87057,99.935651
2015-12-09 22:05:56.729886,2015-12-09 22:25:57.950085,,20.195599,139.64915,20.158061,80.178022,80.106195,59.997735,80.115846,80.634596,79.142162,60.265407,60.074861,59.929926,100.484318,79.873404,79.896086,60.137021,60.38181
2015-12-09 22:16:36.907252,2015-12-09 22:35:17.898841,,20.281639,80.115539,59.878636,60.28536,79.902197,60.164545,60.01015,60.149043,59.723976,60.570334,80.010771,59.635558,80.02792,80.185912,80.084082,79.759749,60.206178
2015-12-09 22:26:58.223231,2015-12-09 22:45:38.609423,,19.928137,79.467484,60.193777,59.910408,81.092333,59.117544,59.941082,80.024845,60.349382,59.821405,60.027193,79.944806,61.275418,99.308082,59.8472,80.192921,59.944175
2015-12-09 22:35:58.018469,2015-12-09 22:57:18.944736,,20.229754,79.843403,80.079519,59.963378,200.337804,80.192921,59.944175,60.107131,79.743095,60.320772,60.058302,59.933381,99.940088,80.421613,60.582508,79.279023,59.9494
2015-12-09 22:54:38.829090,2015-12-09 23:07:19.428761,,,,,,,,20.887223,79.279023,79.879326,60.426737,79.622514,60.06646,80.213126,81.014454,79.139005,80.032636,60.039167
2015-12-09 23:05:19.348178,2015-12-09 23:18:00.008492,,,,,,,,20.144936,79.848692,80.036336,60.047446,60.007649,80.075707,80.149601,80.141208,79.980761,80.047822,60.180156
2015-12-09 23:25:40.479933,2015-12-09 23:51:42.631661,,20.040837,100.595292,59.84932,180.316481,319.758859,80.061136,59.911761,80.611966,59.553839,80.022542,60.064413,60.146266,100.209923,60.018909,99.719886,80.077486,61.192812
