departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2015-12-26 12:53:22.931065,2015-12-26 13:00:23.380862,,,60.099546,20.08063,39.917746,40.19774,19.96558,80.037517,40.14772,120.003318,,,,,,,,,,,,,,,,,,,,,
2015-12-26 13:03:23.463913,2015-12-26 13:27:24.454498,,,,,,,,,,,,,19.920213,60.13694,60.324888,59.823064,119.842632,81.8379,78.62527,99.978695,59.837908,120.183944,100.194414,59.942376,80.180716,40.0771,59.827407,100.090022,60.090058,120.103785,59.973253
2015-12-26 13:07:43.708421,2015-12-26 13:39:44.576142,,,20.333886,39.469343,60.20927,40.125005,40.033721,60.108706,59.965163,80.010995,80.030261,80.424263,39.750747,100.055408,19.797358,60.347426,119.964571,39.952858,80.07612,100.117723,80.048539,40.086956,79.839998,60.091267,120.015597,40.358317,119.967431,79.640733,80.336578,39.929993,59.779488
2015-12-26 13:22:24.448295,2015-12-26 13:55:05.488149,,,59.839107,20.095564,19.914278,60.31516,19.5973,80.202423,80.39284,79.769664,60.051841,40.184057,59.7937,39.959373,40.358317,59.698416,139.909748,20.116059,80.108728,79.821272,60.336619,100.219604,119.713208,80.112385,80.175866,59.835854,120.38816,79.87461,80.156761,59.99241,80.10653
2015-12-26 13:38:44.796654,2015-12-26 14:13:26.254928,,,59.779488,25.271398,54.896431,80.388394,39.560673,80.152535,80.112385,100.079976,100.074859,60.245045,60.068606,59.764683,40.198082,99.989954,80.500975,80.550249,79.009228,100.9497,99.324632,80.116129,39.982434,59.978769,60.183655,39.849148,80.132683,60.086301,60.15559,120.047513,100.008759
2015-12-26 14:22:26.815859,2015-12-26 14:57:08.238804,,20.101369,39.695567,20.203033,40.205758,39.790916,39.972507,79.913943,40.046202,80.095518,100.221086,40.069835,59.916614,60.099164,19.953526,60.558876,59.534892,80.101016,100.063948,120.032648,100.031169,40.244623,180.024809,60.081866,120.041918,80.18777,99.991263,100.023163,40.272051,59.948754,99.999141
2015-12-26 14:08:25.944847,2015-12-26 14:45:07.928702,,,60.131613,40.242233,39.940218,59.987258,20.079978,99.750836,60.230151,100.277633,100.197607,39.540864,60.111465,60.155481,19.963253,60.145299,120.101856,99.984417,79.913943,100.105017,100.253993,100.451763,119.509055,60.091467,100.222298,80.154644,99.970329,59.934759,60.145942,100.064464,100.326019
2015-12-26 14:36:47.332545,2015-12-26 14:39:27.679097,,19.963136,60.191508,19.712791,60.479117,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-26 16:22:52.326111,2015-12-26 16:58:54.002510,,19.826498,40.375065,39.754553,40.155916,59.956638,60.057441,80.187109,59.916095,160.464552,79.997116,59.876523,60.062125,100.040868,20.064453,60.305379,139.928443,59.860015,80.181888,100.145551,80.245604,59.779574,100.126532,60.016787,80.673734,59.559578,80.080622,59.925098,59.976296,119.981271,80.155075
2015-12-26 14:41:07.484535,2015-12-26 15:11:08.781369,,,,,,,,140.118148,60.030388,79.99983,100.113475,60.013787,40.056499,80.18777,39.975468,80.057364,100.142755,80.059644,80.019166,100.313299,99.837231,100.071601,20.009553,59.94218,100.23236,59.753125,40.07707,80.155944,59.850181,40.345556,99.93444
2015-12-26 14:54:08.180019,2015-12-26 15:30:29.873009,,,39.703987,20.404823,59.983122,59.966853,59.939982,80.045183,140.256991,99.839352,100.178695,60.046962,80.091681,100.106526,20.102753,59.817632,80.039644,80.075771,100.302608,39.966126,60.001551,80.100994,100.096615,60.193614,80.009527,59.859083,80.153332,100.077596,59.847314,120.257843,100.22683
2015-12-26 15:07:28.637650,2015-12-26 15:40:30.300449,,,40.161125,39.702598,60.318245,59.974432,19.987319,80.427183,59.638502,180.203207,100.070805,39.840794,60.21249,80.083185,20.366466,79.686093,80.153332,20.087498,99.960039,60.368861,39.907435,79.824142,40.042694,60.177812,120.056328,39.991305,120.240704,59.990078,40.031641,100.118286,100.0402
2015-12-26 15:22:49.310094,2015-12-26 16:00:11.353121,,,60.013229,40.227601,40.010735,39.979363,40.198216,60.001731,99.870432,60.230747,80.19532,60.011783,59.830289,80.101649,40.139055,59.990078,120.03205,100.186892,100.096733,100.660134,119.396301,140.102626,100.310774,39.977899,99.832071,40.152801,79.969571,80.320352,100.035707,120.123928,80.04496
2015-12-26 15:41:50.425997,2015-12-26 16:11:51.838507,,,,,,,,100.660134,39.635048,119.950277,79.93586,60.148459,39.96316,100.046085,40.120507,39.841783,200.271843,60.109804,80.205798,79.886465,119.982061,60.200358,60.158043,39.855487,99.978775,60.202745,80.194297,60.349625,39.547764,80.211249,59.956883
2015-12-26 15:53:50.828174,2015-12-26 16:32:13.019978,,,60.097607,40.073372,40.076089,60.306345,39.933168,119.919632,100.20082,100.106475,99.916075,60.042096,59.984957,100.299292,39.777346,80.590026,119.622336,60.440952,99.694046,100.281411,140.039049,60.128015,79.926518,60.000633,100.669781,59.483928,100.137426,60.137149,59.816165,100.128821,100.362274
2015-12-26 16:08:31.784102,2015-12-26 16:42:53.433696,,,39.777346,40.109441,40.480585,59.645024,40.00821,100.136567,79.967533,100.281411,140.039049,39.976247,60.024089,100.05483,20.041677,60.201563,99.826649,100.097899,60.209807,99.992469,80.016474,60.349006,59.790036,40.123976,80.095812,60.157489,59.809319,80.369832,79.901901,60.026542,120.138811
2015-12-26 17:36:55.872055,2015-12-26 18:12:37.697621,,20.033154,60.08289,40.014485,20.03308,80.230104,20.047079,99.929391,40.323762,139.870369,100.030664,40.278462,59.873577,80.387653,79.860576,79.920914,40.016979,100.13207,140.075129,80.082421,100.026181,40.102904,141.048584,39.145679,60.147687,60.385395,79.457109,80.671452,39.955349,99.665507,79.99696
2015-12-26 16:37:33.061063,2015-12-26 17:20:55.448195,,,60.305379,19.862831,19.922205,80.132402,20.011005,159.96879,100.850596,99.210679,100.397703,60.134888,59.952953,100.073654,39.873996,80.547114,99.719617,120.018809,100.034005,120.284133,120.074649,100.281619,159.905054,120.057075,59.997565,80.032006,100.314428,119.956101,80.190492,79.861072,140.416312
2015-12-26 16:53:13.717033,2015-12-26 17:23:55.261642,,,40.189978,20.398247,39.71956,39.841346,40.202149,60.02384,60.568918,99.43318,83.115049,57.056121,60.029416,80.137924,40.285329,59.7056,60.987068,58.909401,100.36006,59.997565,100.539258,19.612531,140.368628,59.909414,79.93564,80.256178,120.148762,39.629734,40.181348,61.915629,38.086736
2015-12-26 17:07:15.410758,2015-12-26 17:18:15.154080,,,39.212386,39.891634,80.165441,59.997565,19.993499,80.545759,59.738415,80.059724,119.875895,40.152179,40.110825,,,,,,,,,,,,,,,,,,
2015-12-26 17:20:55.448195,2015-12-26 17:41:36.210403,,,,,,,,,,,,,,,,19.732577,100.034786,60.046084,100.131291,60.163068,80.034045,100.141249,39.829055,60.260608,80.039231,60.166664,99.880505,80.224457,79.920439,100.230608,119.927541
2015-12-26 17:23:17.174906,2015-12-26 17:55:16.937264,,,38.086736,40.063421,39.991697,40.033459,20.068955,80.062432,80.341558,119.800121,80.230038,40.087519,59.909213,100.096707,40.128033,59.830414,60.08289,80.294763,80.029985,99.929391,60.23871,59.904968,60.050453,60.051596,80.25753,39.710892,80.186608,79.967628,60.171481,59.789515,120.365645
2015-12-26 19:58:42.529937,2015-12-26 20:02:43.245956,,20.174556,20.068862,40.281141,19.915636,40.114103,19.959999,60.562927,19.638795,,,,,,,,,,,,,,,,,,,,,,
2015-12-26 17:52:36.678564,2015-12-26 18:27:38.321005,,,39.893055,40.395563,39.765244,60.091902,40.172587,80.015478,60.046599,99.998654,100.144777,60.306004,59.851185,120.397611,39.943084,59.708046,140.001381,80.290927,79.99696,80.004674,80.252049,80.138295,59.805484,40.104124,100.19438,59.949094,59.806444,80.050263,80.203595,100.128731,79.986251
2015-12-26 18:07:57.453780,2015-12-26 18:41:39.469614,,,40.021943,40.293551,20.26588,59.476977,20.36945,79.848654,39.90714,120.270497,79.960978,60.239795,39.876393,100.353168,59.780471,60.370436,119.906388,80.072729,79.866524,99.991568,79.933815,60.22305,80.058912,80.269796,79.757993,40.148892,60.026391,79.969067,60.272547,99.882532,100.600297
2015-12-26 18:22:58.237159,2015-12-26 18:56:19.803953,,,40.158342,39.691338,40.381391,59.590986,40.243549,99.989568,80.177998,79.941121,100.198731,39.991512,59.968193,80.068703,20.10658,60.060073,119.810493,80.472277,99.859172,80.232656,59.910735,60.211729,80.007819,59.963711,80.043494,60.106868,100.317003,59.981628,60.027918,79.982709,80.070497
2015-12-26 18:38:58.615737,2015-12-26 19:14:40.377556,,,60.25358,60.221884,59.855985,140.143391,20.89193,79.549823,79.858229,99.926771,100.101002,60.322869,99.783288,60.6755,19.514783,59.969012,80.055375,100.01295,80.274682,100.716146,59.478001,59.915118,120.119703,59.750919,100.067658,60.266181,40.092756,80.042075,39.989785,59.869005,100.043418
2015-12-26 18:54:59.733456,2015-12-26 19:29:41.071361,,,39.950328,40.120169,59.99926,40.018126,39.93077,120.173183,40.779998,99.399352,80.262691,39.946233,79.967089,60.213699,39.793316,60.032258,120.077655,80.078543,100.250961,99.989528,99.90279,80.004975,60.117336,60.145272,100.026247,59.721553,80.599994,80.013341,59.74642,60.176519,99.900299
2015-12-26 19:11:00.397583,2015-12-26 19:43:21.909895,,,60.06755,59.869005,60.392949,59.779852,40.209676,79.925752,60.05748,80.029661,80.15748,59.93198,60.01943,79.994488,40.401896,59.91784,79.841921,60.176519,60.026493,99.967536,100.299579,39.892432,140.154193,60.066243,60.1517,40.017759,59.874601,60.279023,40.315386,59.788908,99.90498
2015-12-26 19:25:20.899530,2015-12-26 19:55:02.400055,,,40.348593,39.904188,40.001923,80.159414,19.883907,80.186737,80.435847,39.644531,79.823343,60.304101,39.919181,100.609562,19.608381,40.017759,59.874601,100.594409,79.611169,100.206485,100.192306,79.628065,60.349572,39.935394,39.992208,60.312933,59.708387,60.218388,40.058415,59.898941,80.071785
2015-12-26 19:41:02.014255,2015-12-26 20:13:23.464752,,,59.812921,40.621116,39.461603,59.933592,40.300328,60.00167,59.766147,80.227366,80.088938,40.10697,79.739967,60.354456,59.898941,60.053104,100.055704,80.388355,99.947922,120.270879,80.201722,80.161097,79.862586,40.067185,79.835148,60.199589,19.90786,80.258647,59.849128,61.103827,78.973729
2015-12-26 19:56:02.367596,2015-12-26 20:27:03.877209,,,40.379238,39.895274,20.183325,59.704504,20.174556,80.265639,40.114103,100.161721,60.250236,39.631426,60.142021,100.052406,39.714826,60.24255,99.990965,40.11681,100.306974,99.595033,60.3439,119.711545,60.246623,60.025626,60.178952,59.697837,60.23449,59.909055,40.060952,80.101054,100.077972
2015-12-26 22:22:49.225438,2015-12-26 22:48:30.478480,,20.233567,39.826839,20.2054,40.040015,39.765446,20.24819,59.991996,20.124865,19.831065,60.144273,40.087402,59.731494,60.185757,39.939383,40.02677,100.124539,40.086306,80.191433,59.991299,79.919503,60.164255,60.13263,40.06743,60.146104,39.884263,60.054607,40.096641,60.031584,80.54405,99.435936
2015-12-26 20:18:03.610103,2015-12-26 20:46:44.669270,,,39.943043,20.021408,39.936473,60.374614,19.642498,60.124491,59.997483,120.110992,120.116104,40.152727,59.828923,60.212964,19.924475,60.047164,100.051695,80.075419,60.04262,60.089266,59.894868,40.202069,100.132621,59.885775,80.324676,19.891231,39.937336,60.093114,59.947923,20.125432,99.931763
2015-12-26 20:39:04.320031,2015-12-26 21:09:45.883386,,,40.037359,40.060405,40.049055,60.166852,19.814195,80.216255,39.830668,100.196426,100.00032,40.310544,59.721638,60.784521,19.348986,60.076011,100.117818,100.052504,60.032368,80.144496,100.027468,100.285687,60.05003,40.063042,59.77156,40.217651,20.469595,79.449217,60.268661,40.013677,139.986346
2015-12-26 21:03:25.478239,2015-12-26 21:32:26.719984,,,40.217651,39.86601,41.137316,79.184147,40.013677,119.971989,80.018418,40.025884,59.903842,40.144904,59.959483,100.151578,19.837484,60.120172,100.270279,99.984874,59.94236,60.297314,59.741939,40.464369,39.834061,39.924296,60.049904,79.894438,60.30375,40.259564,40.057536,80.023789,59.640717
2015-12-26 21:22:06.310976,2015-12-26 21:47:27.386721,,,40.069646,39.886938,19.900226,60.398204,19.99432,60.032601,60.1017,79.753899,80.306513,40.183534,60.14071,59.640717,20.328047,40.424195,99.651553,59.859898,80.120426,80.202935,40.093969,59.77842,60.02501,40.035242,60.11547,39.858584,40.012196,40.408498,39.921913,39.807956,60.022425
2015-12-26 21:42:07.239679,2015-12-26 22:05:48.359288,,,60.11547,19.832191,40.651674,39.473455,20.321958,79.729869,40.203574,60.359497,79.660862,40.028414,60.088681,39.989126,40.150373,60.021359,100.097633,40.032892,100.119034,100.205412,79.969525,60.853641,59.196892,40.040515,60.048517,59.9397,39.989345,,,,
2015-12-26 22:02:08.691857,2015-12-26 22:26:29.627194,,,39.672537,40.174834,19.934482,39.899688,20.094402,59.891488,60.834829,79.409392,60.074721,39.975925,39.978274,40.385066,19.878455,60.24651,59.81843,79.934304,84.969961,74.982572,40.202079,39.803007,40.185,39.950398,59.93533,60.269704,40.032193,60.060406,20.2054,100.053651,40.082299
2015-12-26 22:21:29.137588,2015-12-26 22:27:09.661756,,,20.062992,40.185785,40.07264,39.826839,40.020288,59.990573,60.330489,40.034562,,,,,,,,,,,,,,,,,,,,,
2015-12-26 22:41:50.228711,2015-12-26 23:10:31.692157,,20.202688,59.781993,20.383693,39.924765,39.749859,40.226785,99.916108,39.933947,60.159566,60.125067,40.150357,60.020438,79.990792,39.911746,40.322526,119.941028,20.139011,99.961778,99.918105,60.112421,80.059923,99.963118,59.966543,40.32047,20.093392,60.003692,59.802101,60.158749,40.042823,60.179962
2015-12-26 23:02:31.233982,2015-12-26 23:29:52.349332,,19.963951,40.17007,39.800581,20.151788,39.929129,20.161937,59.923459,40.30416,99.830315,79.952888,40.132019,39.94876,80.254898,19.799322,60.229354,80.090621,60.073418,119.943642,40.123037,79.930262,100.539609,39.496447,60.068852,40.170273,39.972991,60.282942,39.683139,60.063191,80.09427,40.030025
2015-12-26 23:22:51.983649,2015-12-26 23:48:13.191586,,20.224591,39.844261,19.941609,20.228664,39.972991,19.882534,80.083547,40.060869,100.096592,40.030025,40.061427,60.52879,59.67582,20.099936,59.901737,39.939695,40.190665,119.934037,100.115784,59.856671,60.115965,20.132527,60.927622,59.161966,40.054491,60.090121,60.188046,59.793627,20.047706,60.025621
2015-12-26 23:42:52.997709,2015-12-27 00:11:14.125352,,19.994265,40.054491,39.792315,20.297806,60.188046,39.906544,80.059337,40.040228,80.044078,60.045107,40.639895,59.756964,80.529131,19.97565,39.659329,139.734254,40.061451,99.957613,60.31006,60.64568,39.264349,59.956298,40.337102,60.040132,20.01522,59.693147,60.255832,39.950717,99.986757,99.935845
2015-12-26 23:56:54.008596,2015-12-27 00:02:13.954302,,19.706553,40.061451,39.784346,20.395974,59.666429,20.314365,80.752239,39.264349,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 00:18:54.596779,2015-12-27 00:24:14.998735,,20.440275,39.584639,20.258933,39.984153,39.963419,40.006381,80.255372,39.908784,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 00:37:55.324944,2015-12-27 00:42:15.682704,,19.917809,20.005698,40.258203,20.063835,19.889875,40.340593,79.930741,19.951006,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 05:38:29.462632,2015-12-27 05:59:50.659977,,20.052631,40.299421,39.849753,39.938306,40.364556,40.138209,59.802975,39.955976,59.989368,60.058616,60.098606,20.408384,79.653403,20.133059,60.015714,59.919976,60.062554,80.363764,39.63977,80.08835,40.087112,40.079454,59.95798,40.19294,60.045679,40.000789,,,,
2015-12-27 06:07:31.087634,2015-12-27 06:30:32.066670,,19.920801,40.004853,20.013032,40.150252,59.954321,39.949378,60.272368,39.972478,79.942849,60.315629,39.821937,40.005341,100.169073,40.029359,39.987464,59.976758,80.066991,80.00326,100.525084,79.734187,39.990924,39.94663,20.180702,60.12348,40.030193,59.891692,,,,
2015-12-27 06:37:52.329238,2015-12-27 06:59:53.484634,,20.12672,39.91361,20.076183,20.141615,80.018925,40.02988,100.103104,40.221191,39.887083,60.122414,60.128195,59.804363,60.108185,19.938816,39.911941,80.223685,20.068319,60.122266,39.751909,100.237993,40.31181,39.784102,40.226637,60.151117,39.722086,100.023247,,,,
2015-12-27 07:07:33.835231,2015-12-27 07:29:14.972302,,19.979665,40.103827,19.979426,40.125552,80.067894,19.9939,60.008412,20.067765,100.001119,60.273703,39.914818,40.209617,79.897998,19.910689,40.177314,60.06333,39.924048,79.920513,80.183034,60.127364,59.961821,80.091723,40.015096,60.129022,19.985247,40.024174,,,,
2015-12-27 07:36:55.365850,2015-12-27 07:46:15.724712,,20.131911,39.84306,40.164977,19.75496,80.50702,19.691399,60.106421,40.166384,60.021196,80.032483,40.112328,59.826723,,,,,,,,,,,,,,,,,,
2015-12-27 07:47:15.765158,2015-12-27 08:00:17.184293,,,,,,,,,,,,,,,,80.001688,60.335868,39.800565,79.935671,80.150083,79.946569,120.309102,39.955227,39.973116,60.111399,40.060077,60.83977,,,,
2015-12-27 08:07:37.059813,2015-12-27 08:29:38.032747,,19.954092,39.918169,20.020249,39.890915,60.026412,40.054389,80.322127,39.85878,60.13015,79.94459,60.146604,60.515449,59.450653,20.101207,40.168602,60.196312,39.925736,59.751642,120.199895,39.964556,40.205303,40.066391,39.825252,40.106877,60.409502,59.81908,,,,
2015-12-27 08:34:58.197086,2015-12-27 09:04:19.520286,,19.986571,39.961803,40.025398,40.348629,59.6536,20.208224,80.078211,59.889678,60.072957,60.29249,39.941755,80.05927,40.085761,39.744685,60.153321,100.205956,60.225029,420.128574,79.934809,60.174247,39.889335,20.016938,40.226947,79.895698,40.088289,80.035025,,,,
2015-12-27 09:07:19.692695,2015-12-27 09:34:20.988115,,19.828233,40.242413,20.094189,39.853164,40.183827,59.929525,100.014273,80.090017,60.067723,100.561877,19.766752,59.957284,59.845869,40.52875,39.691728,80.111036,59.735043,300.483337,99.936645,40.331533,39.874048,20.143158,39.765849,60.476733,39.652517,60.129897,,,,
2015-12-27 09:35:40.835000,2015-12-27 09:44:41.603364,,20.296655,39.981031,20.020576,20.140075,60.128518,19.737256,100.224626,40.010314,60.075767,80.416715,39.684962,40.051869,,,,,,,,,,,,,,,,,,
2015-12-27 09:56:02.211806,2015-12-27 10:21:23.087981,,19.715659,60.000657,20.106663,40.179549,79.920919,20.352879,79.878227,60.146718,79.940098,59.987316,39.995188,60.144446,39.807633,40.116246,60.085375,80.370759,39.700976,80.069254,100.059651,60.093025,80.121076,40.148183,59.711146,100.129827,42.000013,78.094692,,,,
2015-12-27 09:46:01.557908,2015-12-27 09:56:42.242032,,,,,,,,,,,,,,,,79.948731,80.492175,59.570282,80.325782,60.001808,39.728763,80.530425,19.81732,40.199799,39.891132,39.86334,20.314567,,,,
2015-12-27 10:18:02.939115,2015-12-27 10:41:44.079523,,20.305979,39.815601,19.932581,42.000013,38.180501,19.870839,59.997094,40.114968,120.05585,59.999476,60.237487,60.038387,80.37166,39.759948,39.852025,60.466659,99.808391,80.113537,60.606052,79.618473,39.861792,59.852564,40.157882,60.42919,39.588925,60.104534,,,,
2015-12-27 10:36:44.084636,2015-12-27 11:06:25.304331,,19.804443,39.996729,39.913184,40.157882,80.247964,39.944295,100.08008,39.845566,100.346344,100.036435,60.030352,79.986194,100.16809,39.961124,59.931907,60.119105,80.133231,100.127362,100.868099,79.13334,60.667465,79.75937,39.902257,79.974133,60.082833,100.001911,,,,
2015-12-27 11:15:45.892313,2015-12-27 11:39:26.796136,,20.341795,39.534554,20.108607,39.858558,60.218342,19.923809,60.139829,80.602492,99.524443,60.128018,39.751216,60.061525,60.325893,19.885638,40.185081,99.785113,60.237402,79.892885,60.37785,39.991568,80.202982,39.627463,40.015127,80.38092,59.755853,60.04686,,,,
2015-12-27 10:56:44.935903,2015-12-27 11:22:46.062391,,,19.852254,40.18453,59.926123,120.059023,40.143127,100.046174,80.123065,80.110387,79.826503,60.267536,60.276148,60.130031,39.472758,60.331035,60.143403,59.716312,100.066655,60.098383,60.09326,40.140939,40.01062,80.063638,59.830345,40.226757,59.987482,,,,
2015-12-27 11:34:46.969913,2015-12-27 12:01:27.825221,,19.546491,60.096099,39.905601,40.475319,79.733813,40.0689,100.10067,40.03092,119.983892,80.115363,60.171078,59.85074,60.216474,19.973999,60.017995,120.007157,19.953592,80.250374,60.118877,59.718095,120.268526,39.957118,39.918908,80.173781,40.299675,59.901851,,,,
2015-12-27 11:55:07.305362,2015-12-27 12:19:08.591612,,20.129484,80.165375,19.973667,39.957118,60.138983,19.891492,80.361889,59.901851,60.097453,79.924503,39.968474,40.090682,80.13971,19.872156,40.222373,79.888394,40.098768,100.438223,99.480681,80.32879,60.269578,39.842182,39.741521,60.107796,40.258245,59.996862,,,,
2015-12-27 12:14:28.383990,2015-12-27 12:44:49.437708,,20.334434,59.768764,19.917762,40.019233,80.170567,20.007363,80.029543,80.163555,99.978545,99.915527,80.161634,60.043963,100.145202,19.823018,80.435926,79.909348,59.87681,80.231526,99.883349,79.993177,100.222329,40.027933,60.201778,119.997224,119.906483,39.888725,,,,
2015-12-27 12:36:09.505736,2015-12-27 13:02:30.471783,,19.676946,80.278611,19.970348,40.055757,40.04719,40.110688,80.006076,59.862949,100.034682,100.133076,40.179253,59.879761,140.339523,39.954293,39.941816,100.035628,60.151493,140.14929,79.89056,140.620434,19.622922,80.480269,59.544482,,,,,,,
2015-12-27 12:54:50.046642,2015-12-27 13:02:50.605312,,20.136198,40.233612,39.843108,40.000184,60.065042,20.291083,80.208241,59.816981,119.964221,,,,,,,,,,,,,,,,,,,,,
2015-12-27 13:15:31.329989,2015-12-27 13:43:32.703383,,19.902414,40.016737,40.705015,19.337108,80.104071,60.05033,100.23162,60.647319,59.356792,80.062488,40.140783,39.67932,100.759862,39.745415,60.358293,79.576727,100.08498,60.5251,80.721973,99.916222,99.110817,80.075405,40.150045,79.964803,60.039589,60.110166,,,,
2015-12-27 13:04:50.786444,2015-12-27 13:20:51.563955,,,,,,,,,,,,,60.073909,100.561353,19.420805,60.300362,59.999705,39.857215,60.068639,80.190511,59.945206,60.082923,40.042917,80.074647,100.161062,59.823808,80.174449,,,,
2015-12-27 13:35:33.537747,2015-12-27 14:05:13.766295,,19.54532,40.169491,39.14349,40.178672,59.968803,39.895257,100.103276,60.130539,80.030788,140.397628,39.77917,79.95966,100.258557,39.919746,59.968702,120.159423,79.738034,80.368616,59.88545,100.274903,100.12175,59.801538,40.045403,80.231519,60.04779,60.105023,,,,
2015-12-27 15:56:58.887282,2015-12-27 16:04:19.306177,,20.157691,20.038414,40.245381,19.882131,59.976217,40.149193,80.019917,60.994215,98.955736,,,,,,,,,,,,,,,,,,,,,
2015-12-27 13:57:53.067399,2015-12-27 14:29:34.649690,,,60.168193,20.067154,39.937113,60.120386,39.980506,100.272731,39.845528,120.043293,80.219165,80.106059,79.973052,79.951525,20.016781,60.080546,140.234214,60.216989,99.799986,140.189334,100.217636,39.916415,100.042603,40.311027,120.047661,59.852356,119.972038,,,,
2015-12-27 14:20:14.273138,2015-12-27 14:48:55.735247,,,40.075868,59.887948,40.05021,60.054072,40.33898,79.80338,60.3417,100.18442,79.639974,60.308686,59.889135,100.201809,19.862971,59.950296,80.067366,60.121938,100.349487,99.810615,60.021095,120.362216,59.817369,40.046142,80.067089,80.107703,80.10164,,,,
2015-12-27 14:42:35.423490,2015-12-27 15:06:56.840263,,,40.171814,19.738764,40.078605,60.453975,39.596343,80.077637,40.035414,120.133783,59.97994,40.225535,59.93092,60.011702,20.141965,60.017149,80.061844,80.050368,60.020732,80.480619,60.460836,39.160238,60.01241,40.331402,79.800959,99.955687,40.488132,,,,
2015-12-27 15:00:36.706321,2015-12-27 15:25:57.476782,,,39.611231,40.04008,19.936713,60.30114,20.008447,79.776568,40.253046,59.909277,80.103,80.160216,20.113241,80.102738,19.830966,40.009015,60.188477,79.950396,60.181685,119.966209,79.887226,80.269108,60.068916,19.96558,140.136231,60.333138,79.667817,,,,
2015-12-27 15:19:17.017783,2015-12-27 15:48:38.450839,,,60.310828,20.347099,39.663886,60.003764,40.175457,80.004001,60.269389,99.71778,60.106718,60.17126,79.978137,60.123449,20.152017,59.930647,140.117984,100.487155,79.266501,120.463367,79.954536,80.164564,79.975821,39.931226,100.178341,80.093195,59.845934,,,,
2015-12-27 15:40:18.322085,2015-12-27 15:50:18.599971,,,59.939673,20.410622,39.685576,40.037298,39.867686,80.077967,60.160606,80.268214,79.681112,39.969322,60.17981,,,,,,,,,,,,,,,,,,
2015-12-27 15:51:38.813004,2015-12-27 16:05:19.350552,,,,,,,,,,,,,,,,60.031424,80.447848,79.600218,60.131107,60.021372,80.165926,100.12541,20.0895,59.930417,100.009342,19.788622,100.196362,,,,
2015-12-27 16:18:39.993371,2015-12-27 16:49:21.385128,,20.426798,39.710584,40.052243,59.777704,60.074051,20.199853,80.152347,59.89003,60.117977,79.981336,60.143774,40.217925,100.123843,39.815186,60.074893,79.972648,80.056228,100.076121,100.359957,59.875291,60.072358,20.022793,59.668999,80.391707,59.850982,60.39577,60.246716,59.689686,80.031035,59.922922
2015-12-27 16:05:19.350552,2015-12-27 16:27:00.489554,,,,,,,,,,,,,79.944809,40.172324,20.028124,60.010185,60.196511,60.310323,99.812397,59.984099,60.110385,60.216861,39.801471,59.972538,80.028386,60.236311,60.00772,99.955841,60.171439,79.896219,160.283059
2015-12-27 16:35:00.780791,2015-12-27 17:04:22.136559,,20.059908,39.985594,40.030619,40.173574,79.96474,40.096934,80.095151,39.812755,80.327426,59.771154,40.121443,40.27468,79.927006,40.009396,40.208228,79.845846,40.14325,79.820775,60.116759,80.044945,80.099199,60.092615,20.105331,99.967708,39.904665,60.044983,40.155956,59.902281,140.547623,59.705224
2015-12-27 17:17:22.640440,2015-12-27 17:47:04.020207,,19.901047,60.499901,20.008797,19.797022,60.061565,19.953609,80.248077,59.78061,100.230896,60.022198,40.306892,39.613012,80.124919,19.954402,40.116137,120.037322,100.097816,100.033015,60.123843,80.300964,39.858857,79.88904,40.104687,80.114531,59.951119,40.004891,80.217463,40.157096,79.874508,59.995531
2015-12-27 16:56:42.745464,2015-12-27 17:27:23.318311,,,38.994813,40.148341,39.982938,60.084708,39.976771,80.517602,39.560904,100.005515,100.047111,60.023416,60.103956,80.009212,19.910506,60.198778,120.000362,100.235439,80.125464,99.968588,79.759094,40.651203,19.797022,60.061565,60.046474,60.162825,79.871687,60.132206,20.934789,59.465264,79.796294
2015-12-27 17:38:03.720184,2015-12-27 18:10:05.559436,,19.966089,39.914108,40.104687,59.856265,80.209385,20.109108,119.955372,41.365706,98.791655,100.246264,59.859222,60.127727,60.070336,39.836937,80.316448,79.947933,80.592536,99.382438,60.097623,60.131624,60.987516,39.013237,60.403282,80.069401,60.030042,60.735053,59.460854,59.890703,40.029445,100.338256
2015-12-27 18:37:06.269872,2015-12-27 19:06:27.808035,,20.067145,39.919528,60.12073,40.13315,39.838131,40.111884,80.065299,60.278927,120.066701,60.028387,39.901393,60.027502,60.567858,19.489433,60.168291,100.020909,59.975581,80.12879,80.315662,39.795085,99.863644,40.206133,39.915189,60.315482,79.906691,60.206195,60.353391,39.702079,79.927772,40.121201
2015-12-27 17:58:44.470023,2015-12-27 18:31:06.054857,,,39.960644,40.396377,40.762119,59.148664,19.912154,80.75682,79.698324,80.486248,59.759677,39.840685,60.250301,100.246504,39.644344,60.12694,139.99619,40.054026,79.920887,99.970907,80.389033,120.305584,39.675689,39.7161,60.26083,59.879879,100.336763,80.052598,39.966071,79.88228,80.188196
