departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2015-12-14 18:37:47.628214,2015-12-14 19:12:08.727288,,,,,,,99.922393,99.967289,80.350426,100.133646,120.185274,60.710152,139.075453,79.81164,40.257475,79.97977,120.285582,159.780597,99.878416,80.476413,139.891087,99.871353,60.300503,19.993196,100.254753,59.932313,100.60796,79.457919,39.975464,,,,,,,
2015-12-14 18:40:47.663287,2015-12-14 18:55:07.668829,,,,,,,,,,,,,,,,,,,,,,,,,139.951841,60.38684,79.962797,100.932629,78.704194,140.182899,20.352536,59.457957,80.745946,99.327903,,
2015-12-14 18:44:08.001968,2015-12-14 19:29:49.467599,,,,,,,120.185274,80.226031,59.188315,99.933861,80.506513,79.97977,120.285582,179.885174,60.10489,160.607658,39.615649,99.832125,120.146069,100.254753,160.540273,119.433383,100.207738,160.137213,100.121075,59.549876,120.428161,80.532563,39.298085,100.363241,39.769373,100.556252,60.011942,99.764792,,
2015-12-14 18:45:07.833000,2015-12-14 19:32:49.019187,,,60.354242,99.690465,60.047582,119.859198,180.45975,99.922273,39.873203,59.658947,100.598718,80.17519,120.048117,99.832125,39.85237,140.491188,40.057264,180.109447,120.152315,79.919632,179.756174,100.224528,39.827462,120.428161,60.099657,59.730991,120.503273,100.261741,59.965073,59.295136,60.440377,39.768507,80.697454,59.085627,,
2015-12-14 18:51:28.041962,2015-12-14 19:16:29.072239,,,79.97977,100.025443,60.119335,59.694819,220.611239,120.048117,99.832125,100.152873,80.190685,60.162568,102.255423,117.637465,39.975464,100.207738,80.032338,80.104875,,,,,,,,,,,,,,,,,,
2015-12-14 19:03:48.352810,2015-12-14 19:32:49.019187,,,,,,,100.152873,80.190685,40.057264,122.360727,38.179546,79.457919,79.682073,80.427759,60.105708,80.104875,19.618961,20.362547,79.861981,100.150353,140.637833,79.361178,40.365492,80.010135,60.326294,59.965073,99.555139,80.385974,119.345988,,,,,,,
2015-12-14 19:08:28.685945,2015-12-14 19:20:09.066081,,,,,,,120.177134,99.864209,100.207738,80.032338,80.104875,80.021868,139.971974,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14 19:10:09.293905,2015-12-14 19:30:29.236106,,,59.62381,160.017311,80.032338,80.104875,119.843489,100.150353,60.10527,80.532563,119.72667,40.074688,80.104083,179.67787,59.948881,,,,,,,,,,,,,,,,,,,,,
2015-12-14 19:19:08.743190,2015-12-14 19:34:29.704122,,,,,,,120.428161,60.099657,40.00163,100.157946,80.010135,120.291367,99.555139,80.385974,60.260361,159.770562,,,,,,,,,,,,,,,,,,,,
2015-12-14 22:34:17.809501,2015-12-14 22:37:58.038622,,20.282184,59.726938,80.142325,60.077674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14 19:22:09.271008,2015-12-14 19:53:10.467485,,,,,,,,,,,,,,,,140.159576,59.704029,80.6324,159.520212,59.948881,80.697454,159.770562,79.857977,80.508909,140.077843,59.625831,100.537912,79.955485,60.102268,100.006229,79.650666,100.034392,61.626797,178.779054,,
2015-12-14 19:24:49.365240,2015-12-14 20:05:31.435846,,,,,,,100.244115,100.093452,79.584418,59.948881,80.697454,159.770562,79.857977,40.24664,79.839448,100.500664,19.755856,79.825652,100.166115,100.473873,121.687489,57.969406,100.034392,100.518888,79.857866,80.448746,60.080447,99.723055,59.662377,180.767414,80.097831,19.751845,60.349322,160.116421,,
2015-12-14 19:30:10.667818,2015-12-14 20:17:11.710500,,,99.265742,59.085627,100.684935,79.857977,80.508909,140.077843,19.755856,99.854478,60.3728,99.827879,142.097972,98.027335,40.560078,119.935273,60.50947,79.377493,139.924956,60.00315,200.622305,39.89092,120.127602,80.626622,99.772806,100.05928,99.631137,59.997534,60.096683,80.267343,60.354569,59.600255,80.37239,99.895463,,
2015-12-14 19:34:29.704122,2015-12-14 19:57:50.936039,,,,,,,,,,,,,,,,,,79.857977,80.508909,79.956071,139.99944,80.286075,39.58388,100.473873,100.006229,79.650666,80.618007,99.986887,99.806252,60.029097,60.269302,60.011525,59.942324,100.245403,,
2015-12-14 19:49:30.045253,2015-12-14 20:33:52.354982,,,,,,,141.044739,99.797142,60.080447,119.42801,80.540448,80.105344,140.176875,80.101167,22.996371,156.859563,100.446244,79.50466,120.094217,60.107292,120.123164,120.474413,79.785151,99.547934,80.969785,59.724475,99.844833,100.266581,60.015718,180.138424,59.790701,80.459127,60.018907,119.867997,,
2015-12-14 20:06:10.996596,2015-12-14 20:47:32.979442,,,,,,,80.625007,119.554819,19.947375,100.45528,80.097873,79.765697,100.482702,119.607364,59.725721,80.969785,59.724475,139.848874,120.278258,60.018361,99.929733,160.440158,79.966538,99.920366,80.14212,80.455017,159.657398,60.099531,40.035877,100.151305,39.897554,60.098788,60.41964,139.66723,,
2015-12-14 20:12:11.487823,2015-12-14 20:25:51.990676,,,,,,,119.954824,80.37239,79.80483,59.912846,59.725721,101.044894,139.494199,80.298579,39.896989,59.997581,,,,,,,,,,,,,,,,,,,,
2015-12-14 20:20:32.303328,2015-12-14 21:04:54.362928,,,59.434344,100.370336,39.76721,20.220888,200.120886,80.912877,78.689218,100.667898,100.00074,119.723236,100.59905,59.891026,59.90848,60.099531,60.661593,39.610551,99.827036,80.411632,119.73043,60.218813,99.947123,99.873134,100.417778,60.423432,99.515918,100.180049,60.901119,79.343733,61.079587,58.913223,59.908864,140.689865,,
2015-12-14 20:37:32.565479,2015-12-14 21:14:54.352546,,,,,,,160.143569,60.661593,79.525589,99.996342,60.41964,99.638078,80.260027,99.878269,40.124011,60.094268,60.054573,80.469132,99.515918,80.066939,140.117385,140.233387,40.389144,79.633469,80.576116,60.428209,78.993594,60.222072,60.431652,80.014151,20.458148,59.249862,59.984777,120.207153,,
2015-12-14 20:41:52.981192,2015-12-14 20:58:53.455373,,,,,,,200.33102,99.638078,60.218813,119.919483,79.900774,100.417778,99.953753,120.007642,40.158004,80.017777,19.911059,,,,,,,,,,,,,,,,,,,
2015-12-14 20:54:13.465384,2015-12-14 21:31:54.721345,,,,,,,119.882304,100.309914,20.770054,59.103156,60.082948,80.150439,100.228965,79.994161,60.476513,139.540091,20.002874,80.122876,120.058307,59.930831,160.399603,100.465875,59.351088,120.091368,60.02894,60.026021,80.037093,59.938072,60.201621,79.930885,60.311283,79.639981,60.382723,119.797975,,
2015-12-14 21:09:34.129679,2015-12-14 21:46:55.708221,,,,,,,159.664986,60.69963,59.710773,100.134524,79.993865,120.069213,100.053021,100.062359,40.000755,59.938072,60.201621,79.930885,100.300937,100.03305,141.028985,98.9997,40.333915,79.939492,60.166645,59.921006,60.058339,60.033846,60.091676,119.946753,40.15006,40.00157,80.043026,80.069838,,
2015-12-14 21:24:54.520626,2015-12-14 22:01:16.869105,,,,,,,80.212738,80.167302,79.639981,80.619988,99.56071,80.212483,80.352142,79.939492,80.126744,59.917493,79.95793,80.269345,79.979285,80.117528,120.044596,80.069838,40.166606,60.007214,119.962156,60.016022,80.165182,79.904462,59.872537,80.093306,60.072018,60.264484,60.020774,100.616123,,
2015-12-14 21:38:35.157804,2015-12-14 22:14:37.550198,,,,,,,120.25548,79.976668,60.053775,40.15006,80.048085,100.026247,120.213922,80.059294,59.918986,80.058508,100.02997,60.198328,119.876198,80.210287,80.01937,80.478027,79.915969,59.941993,60.1166,80.036373,79.829509,80.105855,40.017856,80.131512,59.935957,40.011445,80.174814,80.601306,,
2015-12-14 21:52:36.130546,2015-12-14 22:30:17.874121,,,,,,,79.818253,100.1484,59.798507,80.26397,60.088762,100.349708,80.189781,139.917644,39.987936,119.877946,40.100131,100.180395,79.818996,80.103103,100.23461,100.758711,59.2584,80.103232,79.915408,60.017452,60.379943,81.339527,58.530917,140.156993,39.998147,79.88679,60.141713,100.3782,,
2015-12-14 22:07:36.671584,2015-12-14 22:50:18.600977,,,40.005724,120.149368,59.935957,40.011445,160.77612,59.725098,59.755599,80.140948,100.13691,140.125493,79.878032,100.090499,59.908806,80.187945,79.996393,40.116905,80.281866,80.377589,139.53722,80.009122,60.115283,120.246212,59.942922,100.22634,60.444362,79.55185,60.225006,100.019245,40.520273,60.163717,39.357613,99.969531,,
2015-12-14 22:24:17.419455,2015-12-14 22:59:39.192836,,,,,,,80.049816,100.030257,60.099558,80.229388,60.066218,59.837953,100.116135,100.455314,39.514529,40.118474,60.128148,59.791432,100.203967,80.288736,100.077459,60.043882,80.351672,119.855748,59.973509,59.99685,119.970495,80.332687,39.899488,140.190057,40.018264,59.725141,80.66301,59.745194,,
2015-12-14 22:49:18.648500,2015-12-14 22:53:18.851170,,20.382041,59.623544,100.049664,60.147421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14 22:38:58.129999,2015-12-14 23:18:39.792609,,,,,,,160.141376,100.155087,40.044259,80.351672,80.061338,80.390102,79.374667,119.970495,20.076473,100.155702,39.881829,240.220209,80.331704,80.221186,140.228025,79.708026,39.943331,140.034701,60.26711,59.86364,80.142808,79.781088,60.059806,80.171028,39.841137,40.059631,60.401354,119.784826,,
2015-12-14 22:54:19.001973,2015-12-14 23:32:40.431984,,,,,,,99.927928,100.08917,39.991734,99.929558,40.565735,80.323496,99.7135,159.851327,40.059497,80.233373,40.13885,59.94223,99.88355,79.882712,80.171028,120.206996,79.728834,120.192043,100.22444,59.919021,160.211291,59.958044,60.745725,79.525754,39.933169,39.812621,80.330777,99.937608,,
2015-12-14 23:14:39.494645,2015-12-14 23:49:21.172895,,,,,,,100.418012,79.728834,60.151118,80.160374,80.104991,80.019717,140.110595,100.500689,20.20308,79.525754,79.74579,80.330777,59.993144,80.070106,80.055335,80.168882,79.834893,80.021815,60.187671,39.86485,60.566038,119.737014,60.016301,100.33137,39.768195,40.05598,39.968412,80.038513,,
2015-12-14 23:29:20.294997,2015-12-15 00:06:42.862204,,,,,,,120.147924,79.989063,59.930677,100.225822,80.044254,140.0577,40.135785,100.430888,19.90504,79.739309,59.980994,80.126683,100.152793,80.042382,140.114388,80.368131,40.117961,99.81055,120.000683,40.278613,60.18036,80.110501,41.590553,138.620259,40.010297,59.796604,60.222772,100.436221,,
2015-12-14 23:42:01.288837,2015-12-15 00:14:22.783927,,,,,,,139.721588,100.33137,39.768195,60.063457,99.999448,80.145804,80.368131,79.842126,20.341214,59.776727,60.067952,59.933498,60.686289,79.7427,119.90423,60.218211,20.196533,19.991056,79.815845,40.126296,40.116163,80.416534,100.114529,119.369825,40.040227,59.934877,60.121169,80.341096,,
2015-12-15 05:14:55.577497,2015-12-15 05:29:16.277844,,,,,,,,,,,,,,,,,,,,,,80.385725,79.789753,40.089114,120.161767,60.015051,60.102998,120.034039,19.954951,100.095686,20.304845,39.710293,40.044812,80.011313,,
2015-12-15 05:31:36.589969,2015-12-15 05:36:36.563118,,20.174904,40.029249,119.974884,119.794112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 05:37:16.608877,2015-12-15 05:51:17.290189,,,,,,,,,,,,,,,,,,,,,,120.257652,60.026087,99.969267,100.08255,40.275433,19.787769,60.00535,80.113064,60.195636,39.906833,20.085379,80.067748,59.908544,,
2015-12-15 05:37:56.755141,2015-12-15 06:10:58.170970,,,,,,,120.122049,80.016111,39.968582,80.022622,60.335361,59.86657,100.039613,60.195636,39.906833,120.023816,60.267477,59.920294,100.100154,59.962641,100.182306,99.978053,40.06835,140.539391,59.803453,39.939489,59.902684,60.194755,59.984836,59.866131,20.109589,40.062813,59.90716,100.12906,,
2015-12-15 05:52:37.440105,2015-12-15 05:56:37.785800,,20.15799,79.942164,100.134672,40.110869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 06:04:57.874614,2015-12-15 06:08:18.134750,,20.236767,59.984836,79.97572,40.062813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 05:58:37.663259,2015-12-15 06:33:59.189996,,,,,,,100.402724,99.913652,19.877986,80.027006,59.957234,100.254356,99.932325,59.987772,40.076796,80.07786,60.03291,80.07668,120.602515,59.631256,100.064272,80.074855,59.927983,140.130086,80.080839,60.140864,60.057799,100.084164,59.985007,59.918752,20.217779,60.0335,79.880973,100.078792,,
2015-12-15 06:10:18.132263,2015-12-15 06:44:19.671279,,,,,,,120.139549,100.004288,40.338769,79.979978,60.002092,120.093623,79.890879,80.095238,20.191167,79.863788,20.006225,80.195371,99.88228,60.259683,80.271405,79.841745,79.925617,120.214538,80.058663,39.938603,80.001052,100.11252,39.947032,80.191882,40.134943,39.988643,39.850502,100.118941,,
2015-12-15 06:10:58.170970,2015-12-15 06:25:38.944698,,,,,,,,,,,,,,,,,,,,,,80.100842,39.967938,120.200228,80.074353,40.082608,59.981664,80.074855,40.098176,99.925045,20.191167,59.909718,39.960295,120.206839,,
2015-12-15 07:32:02.054490,2015-12-15 07:36:42.025797,,19.664767,80.123664,100.192832,79.990044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 06:14:58.439978,2015-12-15 06:29:18.942552,,,,,,,80.074353,100.064272,99.912953,60.198424,80.177866,59.909718,99.965543,120.072403,20.085287,120.445801,19.595954,,,,,,,,,,,,,,,,,,,
2015-12-15 06:25:38.944698,2015-12-15 07:03:00.598993,,,,,,,120.130495,99.867359,80.296702,59.874706,80.091489,80.057683,120.028868,80.042993,40.192978,99.948347,40.101932,80.123586,100.047816,80.024951,100.421371,80.023831,79.844151,40.078886,100.192811,59.991386,80.225803,119.602742,80.494214,59.810423,39.969774,60.132758,60.103051,119.933189,,
2015-12-15 06:28:39.060200,2015-12-15 07:07:40.782590,,,,,,,140.170031,79.880973,60.058603,80.15158,140.005429,60.19344,79.866112,120.326825,19.839513,80.269874,39.927072,80.024951,120.040863,60.404339,119.923037,160.184197,60.326548,99.674002,80.035034,60.00846,80.058912,140.176936,40.198313,100.342244,39.933325,39.69831,39.891017,120.11245,,
2015-12-15 06:34:39.321387,2015-12-15 07:14:21.118085,,,,,,,180.013606,120.261259,59.981998,59.974456,59.999632,80.129249,119.985901,80.365207,19.821447,60.343614,39.8662,99.965312,100.297771,80.225803,79.774747,120.322209,99.780197,140.176936,120.321863,60.152019,79.589327,80.11685,60.728163,99.417832,60.133996,60.286706,59.765906,99.998492,,
2015-12-15 06:42:39.552338,2015-12-15 06:50:20.325069,,,,,,,120.186351,59.993829,60.463456,59.658168,80.098218,80.372709,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 06:47:20.032695,2015-12-15 07:29:21.865730,,,,,,,120.031261,79.900211,60.371486,159.820656,80.203902,120.010872,100.116489,60.032765,40.145467,100.772575,59.709109,99.592639,79.97419,80.800836,179.446087,80.031686,40.277845,139.979001,60.041315,60.050514,100.121513,79.852007,60.522887,119.895224,39.727051,40.057865,80.323949,200.023633,,
2015-12-15 06:52:40.327039,2015-12-15 07:19:01.463114,,,,,,,,,,,,,,,80.225803,119.602742,100.215499,60.057244,80.134426,60.103051,119.933189,60.264024,79.87711,79.97419,80.800836,59.429314,39.988518,140.429908,39.7567,99.998492,40.112626,60.153931,60.13592,119.942552,,
2015-12-15 06:54:40.258152,2015-12-15 07:34:22.060871,,,,,,,160.391646,79.778529,40.059245,60.032765,80.030528,80.048128,100.192271,99.91354,80.077786,60.30396,119.980431,80.295912,79.869833,79.861795,160.24708,100.121513,19.921847,120.453047,79.755672,60.196448,79.946609,80.132191,79.645345,100.351457,40.378748,59.827362,79.647417,120.341614,,
2015-12-15 06:59:40.418573,2015-12-15 07:40:22.060927,,,,,,,120.132292,80.048128,80.48182,59.659314,79.97419,80.800836,119.446061,120.401679,39.7567,60.187499,79.923619,60.153931,99.96219,100.038129,160.273637,100.13153,59.72802,179.996125,140.730205,39.709444,99.765335,80.123664,60.567624,80.026038,59.747322,59.924656,39.951705,100.000661,,
2015-12-15 07:06:20.704804,2015-12-15 07:48:22.847525,,,,,,,100.810349,99.417832,60.133996,80.295912,79.869833,59.885359,100.266557,79.956959,40.095839,99.66027,80.449461,79.897002,140.073975,140.291919,180.434411,99.448774,60.513617,80.36087,79.468014,79.990044,59.919117,140.540002,79.978015,100.786099,59.568356,79.605856,59.970724,120.453559,,
2015-12-15 07:09:00.944467,2015-12-15 07:26:01.842097,,,,,,,,,,,,,,,,,,,,,,80.134378,39.882395,120.309531,79.847314,19.976436,80.290121,79.956959,100.121513,100.006826,40.368068,39.82059,100.13153,140.051969,,
2015-12-15 07:11:20.950217,2015-12-15 07:52:42.773838,,,,,,,140.356875,79.923619,60.153931,40.456624,79.596174,60.025674,100.006826,40.368068,39.82059,119.801685,60.276454,99.967877,160.161116,80.088192,240.456623,80.026038,39.589214,59.919117,80.379949,79.736064,140.338691,80.417768,99.650054,120.461723,79.870777,39.912096,60.109021,119.952781,,
2015-12-15 07:17:01.520562,2015-12-15 07:59:43.640065,,,,,,,260.317446,99.795177,59.827098,60.276454,120.07333,140.055663,100.20611,100.135029,59.636052,60.567624,39.625208,100.148152,120.140958,79.736064,140.338691,60.25726,59.861282,120.198382,79.784924,60.298474,119.895524,79.927405,80.412013,140.110386,59.959465,100.129133,60.406199,,,
2015-12-15 07:24:41.518148,2015-12-15 08:07:23.532311,,,,,,,100.35078,79.645345,100.351457,60.089364,79.738158,80.330637,80.036982,100.375712,39.589214,140.299066,60.160053,79.978015,140.193947,39.607491,160.381527,120.154044,19.728842,120.608042,99.572637,60.150897,60.182032,100.103125,120.088351,81.081376,58.97058,60.209702,59.748549,260.288238,,
2015-12-15 07:27:01.810067,2015-12-15 07:38:22.329723,,,,,,,180.434411,119.810012,59.969399,180.412694,139.89314,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 07:32:02.054490,2015-12-15 08:23:04.799643,,,,,,,120.513249,119.868844,99.508331,80.379949,99.964182,140.959985,99.26913,59.94928,60.249102,140.083398,80.124872,100.043813,59.740836,80.484335,139.951719,120.088351,19.94758,160.431282,79.631345,80.401459,99.89225,159.96974,80.367059,220.163965,60.102369,180.190675,200.05864,120.409413,,
2015-12-15 08:06:23.728970,2015-12-15 08:12:04.122164,,20.008676,59.944147,140.192788,120.247583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 07:38:02.108561,2015-12-15 08:33:27.978546,,,,,,,160.180484,99.977667,100.550674,79.605856,80.2933,140.083398,100.021117,80.147568,59.740836,160.27567,60.160384,120.088351,100.008935,100.252723,159.882991,120.359131,79.848248,140.253611,119.639542,80.559499,160.373014,139.921901,19.918671,160.111176,99.986823,260.485825,139.775687,203.366903,,
2015-12-15 07:45:42.467440,2015-12-15 08:31:04.999830,,,,,,,140.034026,80.027316,160.439843,59.740836,80.484335,79.791335,80.119602,100.129133,60.406199,139.855459,119.887841,120.154417,79.994529,99.622839,200.323897,140.661868,19.837881,101.483196,118.871469,59.889916,120.139931,99.986823,100.296983,140.299711,220.053005,,,,,
2015-12-15 07:51:02.695464,2015-12-15 08:41:45.216857,,,,,,,140.31428,100.032646,60.102878,100.012274,80.023904,80.061355,120.182573,120.220158,99.89225,79.994529,79.975211,80.367059,120.247583,79.828668,160.435421,79.973598,79.97361,99.629859,119.962872,60.423939,120.162611,100.189948,79.888794,160.408346,142.978716,217.409079,99.811993,180.017239,,
2015-12-15 07:54:02.860358,2015-12-15 08:53:25.542426,,,100.124773,100.076298,80.172437,60.406199,139.855459,99.931348,80.618246,99.692528,200.136935,180.416459,180.095213,79.973598,79.97361,59.889916,80.166853,100.045206,120.140909,140.126345,120.359024,119.938116,59.856225,120.210972,120.385129,119.900026,79.662578,80.542463,160.216118,79.22595,160.5994,79.746444,180.241706,99.955585,,
2015-12-15 07:55:03.042390,2015-12-15 08:04:03.383365,,,,,,,,,,,,,,,,,,,,,,100.103125,60.012027,80.023904,120.104376,80.139552,99.957991,,,,,,,,,
2015-12-15 07:55:42.985131,2015-12-15 08:46:06.020568,,,,,,,180.248735,81.081376,58.97058,80.139552,80.001498,140.11091,100.144011,140.192788,39.698286,99.90618,80.559499,79.94025,120.346878,159.897703,120.139931,99.986823,100.296983,120.055576,79.888794,60.401884,100.006462,142.978716,117.389314,100.019765,179.594051,19.885136,220.250357,120.903399,,
2015-12-15 08:13:23.950832,2015-12-15 09:00:06.417977,,,,,,,,,,80.190083,80.245338,119.882615,180.121362,79.535962,20.509244,120.140909,39.936397,120.434083,120.046543,460.394257,199.479187,80.350045,100.556484,119.954822,119.870528,59.68339,41.196694,119.269394,99.90295,120.723892,59.689859,39.916855,60.288437,160.147815,,
2015-12-15 08:13:44.038546,2015-12-15 09:04:46.519902,,,,,,,181.423446,118.871469,99.629859,80.399988,99.986823,140.29267,120.193155,160.180497,99.839602,120.210972,240.285155,119.629494,100.235181,120.724889,140.078822,79.578123,59.68339,160.466088,59.744311,60.290092,59.954867,120.167215,100.273107,140.240216,39.58804,63.012053,57.00114,120.500692,,
2015-12-15 10:27:50.054619,2015-12-15 11:18:52.242051,,20.298054,99.948604,100.232508,79.53284,40.385241,159.884955,100.679059,59.503617,80.085719,100.046506,100.267174,100.35315,79.534011,39.516324,140.670494,40.315182,79.773989,160.219797,179.751338,181.173493,99.486217,60.070652,160.171289,79.960816,80.237011,119.994239,59.867534,61.115874,138.940707,19.969284,40.412412,80.043869,119.745473,,
2015-12-15 08:33:27.978546,2015-12-15 09:17:26.900479,,,,,,157.47361,179.648701,100.456366,59.659634,120.724889,79.480822,140.176123,100.880084,139.275808,59.736607,120.822288,60.021319,99.199421,180.883759,102.600093,137.410174,119.893301,40.157106,139.88159,140.381262,59.486001,60.661458,180.263913,59.747604,,,,,,,
2015-12-15 08:37:05.387625,2015-12-15 09:18:26.592365,,,,,,,,99.811993,99.667194,80.350045,100.556484,79.22595,120.254293,120.091551,60.307123,80.095911,99.90295,100.662359,159.22074,120.371447,140.40031,59.653857,80.042022,99.731821,80.744976,59.983896,99.9746,99.905191,40.416276,160.003931,20.203615,100.186715,19.808845,99.630645,,
2015-12-15 08:45:25.728163,2015-12-15 08:50:05.606059,,,40.292405,139.261513,41.196694,59.127284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 08:48:25.282081,2015-12-15 09:40:47.470656,,,41.196694,159.108066,39.904349,60.051236,400.875551,102.600093,76.991868,119.875444,140.380339,60.472284,119.610302,39.994031,60.578011,139.842196,60.05107,80.148105,180.066842,80.689518,79.544568,80.087194,139.399973,81.858382,98.937105,59.469492,60.026528,121.067789,83.272551,76.619943,59.711847,60.476148,59.801643,119.479413,,
2015-12-15 08:51:05.748169,2015-12-15 09:33:08.109111,,,,,,,,79.743021,120.822288,139.356684,80.397146,80.187477,120.05119,139.695879,40.459973,179.803894,60.472284,119.610302,80.410307,100.130348,80.077198,119.99556,99.630645,161.125715,79.544568,59.932827,100.260592,99.89067,60.268225,139.399832,60.026528,40.817268,80.250521,,,
2015-12-15 08:57:05.534218,2015-12-15 09:37:07.920592,,,,,,,,100.194325,80.689434,79.887998,22.712095,76.991868,100.509964,119.958749,59.983896,99.9746,179.790357,140.738656,100.186715,59.747604,140.128083,80.689518,59.555604,139.885783,40.2966,79.741504,61.410626,138.651196,60.234599,60.364598,19.624756,60.625765,83.272551,156.53893,,
2015-12-15 09:00:26.367186,2015-12-15 09:47:48.116050,,,,,,,419.898535,60.472284,79.818522,79.785811,40.416276,100.130348,80.077198,100.186715,39.89052,79.54897,80.436197,80.689518,219.50366,79.528075,100.865147,99.285423,100.140937,121.067789,99.98592,59.906574,120.187995,100.146504,60.040554,159.980373,39.794126,59.559512,80.45519,99.950191,,
2015-12-15 09:07:46.462547,2015-12-15 09:51:49.556609,,,,,,,220.278956,120.147459,59.873583,60.05107,100.22978,79.54897,161.125715,59.555604,79.921791,80.026265,79.528075,81.858382,98.937105,139.736597,160.258669,100.461037,59.711847,120.277791,119.479413,80.391092,60.495283,99.353638,80.45519,80.272714,59.563714,80.023851,40.421059,81.109412,,
2015-12-15 09:16:27.152875,2015-12-15 10:07:49.129635,,,19.808845,99.630645,80.436197,80.689518,139.477395,80.026265,79.528075,81.858382,78.479171,100.816095,79.955127,80.250521,83.272551,96.155894,119.954893,120.215211,100.267438,179.735571,120.601551,99.690067,80.023851,100.517516,119.960934,60.479338,99.842411,140.071617,60.373323,99.959924,60.270096,79.813779,79.658981,180.155578,,
2015-12-15 09:16:27.152875,2015-12-15 09:31:47.858590,,,,,,,119.43949,161.125715,79.544568,139.959092,120.124997,60.268225,119.644431,100.022506,20.576691,,,,,,,,,,,,,,,,,,,,,
2015-12-15 09:21:07.718080,2015-12-15 10:09:29.778271,,,19.14188,80.70861,99.590897,20.062273,161.386457,19.006765,79.93034,139.736597,184.099763,76.619943,139.490844,80.843655,79.134552,80.391092,60.495283,99.353638,180.405381,119.910088,80.800693,139.677757,60.479338,120.213597,119.700431,40.286156,120.047091,60.270096,59.905175,99.567585,40.254316,39.716051,140.356161,60.477686,,
2015-12-15 09:30:47.493992,2015-12-15 10:13:29.290034,,,,,,,223.88767,96.155894,60.383036,80.018789,60.396723,79.134552,100.104469,80.576032,59.559512,80.45519,99.950191,119.910088,80.800693,139.677757,120.785111,99.680304,79.927951,160.333247,40.158493,80.016778,99.567585,60.18284,119.972738,40.17095,40.371019,119.623055,20.191136,119.804239,,
2015-12-15 09:42:07.861748,2015-12-15 10:05:29.228373,,,,,,,240.304111,80.272714,59.563714,80.023851,80.800693,100.19003,120.464914,119.526997,59.261613,61.086755,59.669737,140.47442,159.47276,40.254316,,,,,,,,,,,,,,,,
2015-12-15 09:48:28.002287,2015-12-15 10:35:30.560549,,,,,,,120.44491,100.302194,79.755197,60.479338,199.286459,80.913725,160.205584,59.827013,40.098369,139.841821,119.972738,80.541969,139.814191,100.014098,160.085333,100.49136,60.001115,120.192075,99.458329,40.169044,120.278719,100.00409,79.874661,120.246658,60.018519,40.213989,119.918081,120.108683,,
2015-12-15 09:49:48.026138,2015-12-15 10:02:49.216707,,,,,,,,,,,,,,,,,,,,,,,,,,60.382741,80.340512,120.016159,80.524149,159.708048,40.359393,39.914137,99.959924,99.985506,,
2015-12-15 09:52:28.288874,2015-12-15 10:05:29.228373,,,60.215714,160.321749,99.444048,40.627569,220.603343,79.813779,119.913297,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15 10:04:48.974057,2015-12-15 10:49:30.992875,,,,,,,40.254316,180.072212,60.477686,139.391019,100.120744,140.295192,140.500295,100.457494,59.348046,99.677666,120.542467,120.068764,119.798738,80.322581,119.860098,80.479741,59.89796,80.021473,99.860133,79.908128,60.170316,80.045873,60.106723,140.159948,39.892626,80.222975,79.968724,120.09688,,
2015-12-15 10:04:48.974057,2015-12-15 10:40:30.674966,,,,,,,,,,,79.970367,180.72718,119.623055,139.995375,80.178185,120.309483,121.057005,79.151492,119.741906,180.262063,160.064451,80.294377,60.025324,240.164756,41.539967,78.257778,139.991989,20.190687,100.155469,,,,,,,
2015-12-15 10:08:29.300585,2015-12-15 10:26:30.179958,,,,,,,,,,,,,,,,,,,,,,80.003995,119.86471,159.877883,60.84879,39.644931,60.3896,121.365973,58.689732,79.872168,39.869738,60.626374,79.756715,120.068764,,
2015-12-15 10:11:29.485795,2015-12-15 10:57:11.053181,,,,,,,100.014098,99.968326,80.072675,80.535692,101.219881,98.594594,99.677666,120.542467,39.878974,100.36968,79.992825,99.948604,119.860098,120.198712,179.857234,100.111489,100.276406,100.046506,140.159948,60.460376,99.604611,100.153967,80.080273,120.160403,59.94806,60.425294,59.684535,139.723992,,
