departure,arrival,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2015-12-07 12:23:58.722119,2015-12-07 13:04:38.749677,,,,,,120.696401,99.288288,80.004117,79.935371,100.007639,100.064028,119.97549,80.032172,79.967456,180.028772,20.015341,80.025708,59.937022,160.058124,79.950306,80.034757,80.036743,119.943348,60.109419,119.904285,60.036698,80.030887,120.014751,99.959426,179.971009,,,,,,
2015-12-07 12:27:58.657716,2015-12-07 13:09:39.773451,,,100.079571,59.948846,40.037937,160.020376,60.065148,59.937048,99.933394,80.024836,140.016981,100.041049,80.004744,60.103967,59.839814,140.025581,120.042846,99.971326,160.059776,179.993535,59.978262,99.98363,100.248324,79.789167,140.00134,60.002141,80.031491,80.934605,,,,,,,,
2015-12-07 12:41:18.721853,2015-12-07 13:10:18.837323,,,,,,139.972507,40.073286,101.221863,118.718845,100.047622,100.052846,120.03004,79.967284,100.032384,81.410784,218.597896,139.956664,59.945803,120.050997,40.003102,79.976603,100.056944,,,,,,,,,,,,,,
2015-12-07 12:43:18.721652,2015-12-07 13:09:39.773451,,,161.267857,58.732726,59.986119,80.034757,80.036743,80.000236,100.052531,99.980967,60.024942,119.939664,100.041048,19.975623,79.983803,160.042457,99.984089,100.029429,120.938808,,,,,,,,,,,,,,,,,
2015-12-07 12:51:18.808822,2015-12-07 13:11:18.817234,,,99.971128,59.959965,60.071041,80.027574,59.957673,59.981991,120.016671,99.981712,100.027297,140.00134,60.002141,59.991323,100.974773,99.043783,,,,,,,,,,,,,,,,,,,,
2015-12-07 12:58:18.778194,2015-12-07 13:10:58.815766,,,139.988189,80.010194,100.027297,100.080635,59.921247,80.028887,120.938808,79.042315,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 13:05:58.805214,2015-12-07 13:11:18.817234,,,159.975165,60.993072,39.063872,59.979911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 13:13:38.814890,2015-12-07 13:36:39.201348,,,,,,,,,,,,,,,,,,139.980827,180.033634,20.069426,59.998835,80.002578,100.200915,100.031133,102.699523,117.012889,60.040974,100.075289,179.984548,140.255887,,,,,,
2015-12-07 13:35:18.906698,2015-12-07 14:17:39.214654,,20.001066,100.016966,80.027574,39.949403,100.047573,59.976871,80.00789,60.010326,99.979472,80.038228,120.085238,59.909129,40.07218,79.932656,99.96651,100.065087,140.051058,159.980577,80.018202,80.289428,59.792761,59.963557,120.024383,99.979608,139.992204,60.097575,79.942091,80.039273,160.05107,,,,,,
2015-12-07 13:15:58.795717,2015-12-07 13:52:39.070557,,,,,,,,,,,180.033634,100.027101,99.95569,60.288963,59.754937,99.956245,140.028666,80.044671,200.063052,179.957082,60.023705,100.022841,99.988141,60.010065,100.036711,79.957146,60.075595,119.942105,120.085238,200.023252,,,,,,
2015-12-07 13:15:58.795717,2015-12-07 13:29:38.885624,,,,,,,,,,,,,,40.049835,139.983799,60.051133,100.019706,100.200915,139.687274,63.043382,97.009192,80.044671,,,,,,,,,,,,,,
2015-12-07 13:15:58.795717,2015-12-07 13:26:41.831761,,,,,,,,,,,,,,,,,,,,,,,59.998656,120.034978,20.069426,99.957805,79.95556,80.002188,183.017431,,,,,,,
2015-12-07 13:15:58.795717,2015-12-07 13:25:38.788379,,,,,,,,,,,,,,,,,,,,,,,,,,,59.998656,120.034978,222.972012,176.987016,,,,,,
2015-12-07 13:15:58.795717,2015-12-07 13:23:38.814330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.053171,99.980463,80.068261,99.922433,99.994285,,
2015-12-07 13:18:58.829351,2015-12-07 14:02:39.045538,,,,,,120.027231,59.963463,80.28106,79.804588,179.907473,60.031484,120.055291,40.060972,99.987763,39.971193,119.987895,100.016966,80.027574,159.998206,160.086245,99.926343,80.050553,119.942342,100.081208,79.909473,80.054731,139.991462,100.016583,160.096014,159.940074,,,,,,
2015-12-07 13:22:41.801363,2015-12-07 14:08:59.092441,,,117.10433,79.906594,59.967116,80.06155,40.100668,99.95832,140.048735,39.971193,60.019117,220.006651,100.002271,80.002602,60.017226,100.069019,79.983207,79.938298,240.078941,79.909473,60.079888,119.974066,100.013851,59.958887,80.088323,140.025605,99.926124,80.111475,139.93867,140.028878,,,,,,
2015-12-07 13:29:38.885624,2015-12-07 14:13:59.105502,,,200.063052,39.971193,40.025592,79.962303,60.293584,59.724201,99.976158,100.047573,59.976871,140.018216,99.979472,60.089812,59.895648,140.047135,99.99024,60.079888,141.240877,58.751052,79.954875,80.088323,140.025605,59.946506,159.983518,100.046245,120.076009,79.959326,79.985747,160.020857,,,,,,
2015-12-07 13:32:58.948676,2015-12-07 13:42:58.987221,,,,,,,,,,,,,,,,,,,,,,,,,79.996785,79.962303,80.021699,80.016174,140.034403,140.007181,,,,,,
2015-12-07 13:43:18.934041,2015-12-07 14:27:19.189677,,,120.085921,79.938298,40.003807,140.015447,39.97892,60.299716,119.745255,99.999223,80.017863,100.025434,60.017764,40.008926,79.972182,140.289335,79.722154,120.009277,140.028878,79.990615,80.059046,100.042832,99.97865,59.998231,140.117666,99.891026,60.076209,99.949967,100.142817,179.850177,,,,,,
2015-12-07 13:51:39.004714,2015-12-07 14:36:19.406776,,,139.923066,60.072848,60.002151,99.970587,60.041296,60.055953,100.016679,79.958244,120.008748,140.054769,100.030517,40.006755,119.938318,180.40258,79.701873,60.146175,99.944208,80.02646,59.872222,80.011435,120.107513,79.892239,100.299674,100.04651,99.962531,79.968527,140.120752,139.819432,,,,,,
2015-12-07 13:57:59.043925,2015-12-07 14:43:39.325632,,,100.02669,79.972182,79.991003,120.091093,59.963557,120.024383,80.026739,139.980065,60.00622,140.361368,59.644709,100.056813,80.090734,119.948624,119.984578,120.126817,99.854613,79.995564,80.345857,139.780171,99.988401,60.058482,99.908509,120.055171,60.067966,79.91047,240.020928,,,,,,,
2015-12-07 14:04:19.124893,2015-12-07 14:32:39.304106,,,179.98794,80.026739,19.952869,160.049661,60.001128,100.343995,119.674031,120.118225,60.102495,159.807622,100.026805,60.008225,79.969485,180.028239,100.113032,119.968722,,,,,,,,,,,,,,,,,,
2015-12-07 14:11:39.142102,2015-12-07 14:54:19.367685,,,139.9634,60.058082,40.025514,160.090383,60.102495,79.796187,60.065786,119.972454,60.008225,140.264396,79.741338,59.969766,60.297937,139.806041,99.978692,80.165925,199.879581,79.974187,60.041952,80.029855,79.991239,80.014594,159.999996,81.027305,78.956023,60.040892,159.963338,,,,,,,
2015-12-07 15:50:59.814257,2015-12-07 16:38:00.029272,,19.971518,119.987865,59.999945,60.012484,100.040589,80.240721,99.6899,120.103299,20.024585,80.009117,139.90035,80.051177,100.046871,59.971928,80.012847,100.016719,140.084926,119.895266,59.996311,80.035915,100.035927,59.926055,100.17563,142.978124,77.263676,119.701104,80.109451,219.944798,199.987917,,,,,,
2015-12-07 14:20:59.246716,2015-12-07 15:09:39.475839,,,139.951733,40.098662,39.927517,159.965049,20.053394,79.979281,100.113032,100.010184,59.990276,140.112879,79.854781,60.000312,60.024488,279.997328,100.054499,100.060669,159.939406,200.01933,59.911373,80.134402,59.909595,59.982129,80.01784,80.072925,99.979342,60.006534,179.990592,240.071571,,,,,,
2015-12-07 14:28:39.535534,2015-12-07 15:12:39.444136,,,159.760168,60.049866,39.989021,99.975144,60.13899,59.992937,59.966879,79.919765,79.974187,100.084679,80.02241,59.924703,100.049907,80.077429,79.863996,100.061702,179.996102,159.973712,79.979904,60.035865,100.0549,80.045446,99.898951,120.111811,39.92026,60.031604,200.250404,159.75786,,,,,,
2015-12-07 14:35:59.402996,2015-12-07 15:25:39.583594,,,119.90082,80.022603,59.976072,120.110632,59.996457,99.920269,200.121154,79.929203,59.983249,140.036081,59.911373,80.134402,119.891724,140.041363,100.094848,99.898951,160.032071,120.090282,119.981289,99.997779,60.270058,59.70372,140.052439,160.045264,101.305967,118.827799,59.977367,159.927362,,,,,,
2015-12-07 14:35:59.402996,2015-12-07 14:53:59.310909,,,,,,,,,,,,,,,,,,,,59.900508,80.09073,119.908257,100.084679,80.02241,99.920269,120.110951,80.010203,99.912792,79.997188,159.949926,,,,,,
2015-12-07 14:44:39.431879,2015-12-07 15:30:39.547302,,,140.008921,59.939327,59.962953,140.017903,60.048105,81.02625,218.901697,60.035865,59.992152,160.081839,59.925306,120.111811,39.92026,81.045905,79.013276,159.940686,120.03194,100.011105,79.959732,60.435776,79.702411,80.09896,119.978186,80.033987,120.839918,79.163422,99.855859,160.031871,,,,,,
2015-12-07 14:57:19.337035,2015-12-07 15:40:59.789548,,,,,,120.028017,20.013346,100.094848,79.94043,140.070332,39.92026,140.031865,40.007665,119.960193,80.08499,159.958199,100.011138,80.385763,141.006985,78.678538,119.986534,140.067456,139.931837,20.029018,160.098287,100.217556,59.829261,100.124709,139.984189,199.991097,,,,,,
2015-12-07 14:59:19.365052,2015-12-07 15:45:19.738383,,,140.04209,100.028321,100.048545,39.92026,60.031604,100.027577,80.01239,79.928296,100.040001,180.055699,80.342853,59.704252,60.008237,160.067068,80.033987,99.914547,100.088793,139.908911,60.118751,100.288761,99.769661,99.940536,80.082036,100.030223,120.068503,99.780427,80.173019,159.917983,,,,,,
2015-12-07 15:07:59.436133,2015-12-07 15:55:39.798638,,,120.250143,79.787342,40.015363,119.965622,39.992577,79.959732,100.437169,141.006985,78.678538,180.00647,100.075255,119.904102,60.165358,119.961947,100.217556,99.99569,159.812231,80.137615,80.061126,59.874723,139.950559,100.013019,60.048142,99.986888,120.025704,100.048268,139.959383,140.024998,,,,,,
2015-12-07 15:14:59.597373,2015-12-07 15:57:59.792638,,,139.884756,80.041355,39.958477,120.047643,60.112123,79.905342,100.037626,159.930736,40.053052,119.978819,100.070074,20.242916,80.127921,139.773807,100.019873,100.085061,199.825282,160.061161,99.986888,60.001508,80.040825,80.031639,99.964829,80.433746,99.585806,80.02802,59.96598,,,,,,,
2015-12-07 15:21:39.622245,2015-12-07 15:58:39.865499,,,179.948534,60.012815,20.027735,119.904102,119.971511,60.155794,120.10292,99.940536,80.082036,120.013665,80.16747,59.872467,59.825551,120.012041,80.045833,79.986124,120.463516,119.602878,60.056484,80.186256,100.212319,59.595138,100.067783,119.989746,,,,,,,,,,
2015-12-07 15:27:59.515431,2015-12-07 16:22:19.868572,,,160.031871,100.070074,20.242916,159.95397,79.913199,60.07099,100.150912,99.840185,100.030852,119.884855,79.986124,60.217881,79.832533,160.072464,99.964829,80.433746,139.522127,120.33242,99.6899,120.103299,79.98239,60.127666,119.892676,119.983622,60.068805,99.955393,100.002134,180.011647,99.989453,101.02524,139.042913,59.926055,,
2015-12-07 15:36:39.727461,2015-12-07 16:26:23.022326,,,160.221902,59.872467,39.967718,139.869874,80.045833,40.033128,100.170877,79.832533,80.040825,139.989077,80.001945,59.999945,60.012484,180.28131,99.6899,120.103299,120.106012,79.862762,60.033958,59.982497,120.06993,59.957144,100.230805,99.789992,219.980686,19.969333,340.101436,183.077193,,,,,,
2015-12-07 15:43:39.743109,2015-12-07 16:30:40.027809,,,139.94827,60.217881,60.245635,99.627723,59.985098,80.003979,80.001945,120.012429,59.94889,220.02232,120.103299,39.954639,60.079063,139.90035,140.052302,100.017674,100.011798,120.017274,80.037319,120.014469,79.925209,41.028929,139.042913,79.959748,60.012936,80.117839,200.02427,139.970499,,,,,,
2015-12-07 16:03:59.966590,2015-12-07 16:51:40.119195,,20.004044,179.875173,60.001125,60.068805,80.520287,79.667662,59.790486,120.036825,139.943367,40.010969,200.057184,59.926055,40.034212,60.141418,142.978124,96.999228,120.023293,99.98888,120.002996,80.0044,79.958106,140.052672,59.91044,120.023819,99.979835,120.095116,79.944058,140.030576,160.08345,,,,,,
2015-12-07 16:01:59.860578,2015-12-07 16:44:20.018297,,,,,39.954639,120.141492,59.871116,59.956738,100.062369,80.002361,60.586731,159.455292,80.072561,59.921034,80.060555,120.954138,59.018506,120.032428,79.994595,139.950176,80.044311,60.081934,160.006255,60.005918,79.951669,100.055959,119.891341,120.119205,179.934259,160.032137,,,,,,
2015-12-07 16:19:39.906590,2015-12-07 17:00:00.193851,,20.01152,159.984155,80.141937,39.942259,139.953159,60.081934,79.9473,100.127703,99.885674,80.002546,180.024555,120.299182,99.701843,100.079435,139.947891,99.982625,120.007163,120.057073,80.034651,79.923303,100.149538,119.987237,79.976725,120.037853,,,,,,,,,,,
2015-12-07 16:09:19.915737,2015-12-07 16:51:40.119195,,,119.961716,79.995811,40.018052,139.993595,80.060555,79.925209,100.047435,120.032428,59.952246,159.992525,80.044311,80.11769,79.929796,120.046621,99.958747,139.984164,59.956058,80.096576,60.279242,79.710995,79.966651,120.041634,140.032028,99.944772,139.996632,100.117969,,,,,,,,
2015-12-07 16:14:39.963877,2015-12-07 16:58:00.155998,,,139.981589,59.939867,61.014271,59.018506,80.024407,59.926055,80.046629,99.994438,63.112687,96.999228,120.023293,39.982962,79.967281,119.989687,99.991861,80.032694,139.98799,80.013035,100.079435,119.928505,120.002011,100.01485,100.364004,99.680191,80.032986,99.992382,220.051277,,,,,,,
2015-12-07 16:27:20.046196,2015-12-07 16:58:00.155998,,20.239806,139.758845,99.98888,19.961363,100.041633,60.004632,99.957874,80.017097,99.980996,80.013035,220.00794,60.042814,79.944058,80.029989,119.966068,80.078127,60.049088,119.97628,79.961709,40.114864,99.974704,,,,,,,,,,,,,,
2015-12-07 16:34:40.041355,2015-12-07 16:57:00.156692,,19.999768,140.022199,79.988579,59.91044,120.023819,40.103632,79.938002,140.032028,79.964568,120.364734,99.629821,100.093394,60.007547,100.017261,100.019545,,,,,,,,,,,,,,,,,,,,
2015-12-07 16:42:20.089792,2015-12-07 16:57:00.156692,,,139.947891,80.022139,59.989207,100.099937,60.250196,79.619783,160.100941,119.946544,80.090262,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 16:48:40.148966,2015-12-07 17:00:00.193851,,,159.930387,99.963145,40.077388,200.036806,59.999306,120.037853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 16:54:20.104721,2015-12-07 17:00:40.462650,,,120.076573,99.974704,120.037853,40.268799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:20:20.289357,,,180.052058,140.060814,40.044734,180.002979,19.959565,99.991845,79.98214,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:48:00.340029,,,,,,,,60.0311,60.044213,80.337123,79.714979,99.997723,60.086307,99.94914,59.940108,179.999368,79.961342,100.063434,99.941334,80.029227,100.072133,99.97559,139.972702,40.053262,139.970031,60.040402,140.228409,80.097663,239.761265,219.877952,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:36:00.325725,,,,,,,,,,,40.041923,120.006845,80.037615,59.97645,100.029091,140.068661,79.935049,119.998501,160.022282,60.00842,60.0206,119.949961,140.359046,39.698166,99.960558,80.021873,120.039909,59.955553,,,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:37:40.332898,,,,,,,,,,,,,,,60.0311,160.082555,99.999217,79.979052,140.068661,59.940108,79.985779,100.013589,140.047521,39.977255,99.941334,160.017538,60.370735,79.666509,160.048132,259.968591,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:32:20.302006,,,,,,,,,,,,,,,,,,40.041923,99.968088,100.076372,100.077001,139.958879,60.038322,119.95141,119.988066,59.992657,60.023699,80.006379,320.019047,159.964941,,,,,,
2015-12-07 17:08:00.195222,2015-12-07 17:23:40.274420,,,,,,,,,,,,,,,,,,,,,,,40.041923,80.03339,100.038342,99.999217,120.098573,99.94914,259.95507,139.963543,,,,,,
2015-12-07 17:13:00.258055,2015-12-07 17:58:20.441855,,,120.146007,59.913423,60.038322,59.940108,60.011302,79.98214,79.987261,119.997802,80.066239,199.938272,60.370735,79.666509,140.014088,139.970579,100.06424,99.964433,100.371297,39.609417,60.075238,140.07661,59.897628,100.029764,140.007059,99.968782,80.036112,60.091647,299.948786,,,,,,,
2015-12-07 17:19:00.307217,2015-12-07 18:04:40.492092,,,119.988066,59.992657,60.023699,120.02902,59.963702,80.010066,120.335239,79.666509,80.04433,180.009667,39.964166,60.040402,79.997153,179.938336,100.062209,120.28984,79.686642,80.006743,60.012945,60.02792,99.968782,59.992683,140.043238,80.050341,79.949437,80.040846,180.004314,200.045923,,,,,,
2015-12-07 17:24:20.318018,2015-12-07 17:52:20.401422,,,159.972602,60.034396,80.32465,179.65234,60.062301,100.005865,159.962726,100.06987,60.298044,179.635378,60.125887,59.897628,100.029764,59.95056,120.376655,139.684738,,,,,,,,,,,,,,,,,,
2015-12-07 17:33:20.364307,2015-12-07 17:44:40.662278,,,,,,,,,,,,,,,,,100.005865,100.004568,100.002384,79.981666,59.979961,60.090085,160.033241,20.200201,,,,,,,,,,,,
2015-12-07 17:35:00.370172,2015-12-07 18:19:40.515042,,,,,,140.011938,59.995014,79.981666,100.041494,119.935906,120.023515,100.029764,59.95056,80.056499,99.968782,40.074642,100.053117,180.151204,259.802246,119.941346,120.104227,60.016876,79.969319,59.950662,100.101778,39.959362,140.081782,40.021733,199.924794,179.996644,,,,,,
2015-12-07 17:37:40.332898,2015-12-07 18:14:00.545770,,,160.367914,79.728024,59.943602,159.987267,100.029764,59.95056,120.376655,99.723268,119.935646,180.071638,59.937322,60.047103,80.015162,159.941042,120.104227,39.93956,120.037689,79.999553,60.061833,60.025234,139.892398,60.097411,,,,,,,,,,,,
2015-12-07 17:44:20.462077,2015-12-07 18:29:00.604646,,,99.886843,60.040549,59.95056,80.056499,40.320156,99.723268,100.053117,120.014931,119.893998,120.194578,79.849943,39.99965,79.941696,120.104227,100.018033,119.940989,80.079613,79.91725,100.123894,40.021733,79.934125,119.990669,160.311904,139.756239,79.953227,60.011191,100.020007,200.03368,,,,,,
2015-12-07 17:50:00.716684,2015-12-07 18:14:00.545770,,,159.641834,60.01708,60.020495,100.24818,59.757725,80.029663,120.014858,119.941346,120.104227,119.973658,99.985364,80.079613,60.025234,199.989809,,,,,,,,,,,,,,,,,,,,
2015-12-07 17:55:40.451572,2015-12-07 18:40:40.581533,,,99.950426,100.110024,59.934801,120.016093,59.959428,100.069748,100.018033,79.902528,120.118074,119.975301,60.065843,79.973899,39.981959,119.990669,40.00682,99.983795,80.04519,219.996756,80.065669,59.952575,120.005038,80.021125,100.025021,100.00069,99.967612,79.997826,99.995699,179.999319,,,,,,
2015-12-07 17:57:20.401998,2015-12-07 18:13:00.448359,,,,,,,,,,,,,,,,,,,,100.110024,139.934147,19.999808,100.088467,79.957648,119.973658,99.985364,120.038975,39.957888,120.000382,,,,,,,
2015-12-07 18:01:40.445977,2015-12-07 18:54:00.649728,,,120.057689,99.927986,20.077316,79.969319,59.950662,60.011399,60.019025,80.012439,120.121792,199.924794,80.030574,99.96607,80.018995,100.061795,59.971551,140.019996,220.007987,179.980399,60.034583,59.978341,79.997826,80.236455,119.814556,79.944007,80.052338,100.025213,59.990929,260.054569,80.212287,59.686628,100.041285,60.004946,,
2015-12-07 19:14:00.815639,2015-12-07 19:50:20.936838,,19.963482,59.995677,60.053136,59.994734,79.970768,59.982102,80.024383,60.128696,99.821097,60.041583,120.052292,79.996432,79.971533,60.045621,120.017098,79.990506,60.066611,79.895723,66.381769,73.596684,40.054995,120.015261,60.022638,119.99031,99.936663,60.090879,80.02301,59.964736,80.03278,,,,,,
2015-12-07 18:08:40.468894,2015-12-07 18:53:00.644782,,,240.102977,79.973899,39.981959,119.990669,40.00682,79.996592,59.993232,120.071499,99.979633,140.004792,99.98864,60.014635,59.963437,160.017668,100.055002,80.04254,79.968017,79.961309,80.044577,80.024574,40.032784,39.959957,99.927522,100.109424,59.925693,80.049958,180.260166,159.727913,,,,,,
2015-12-07 18:13:20.593604,2015-12-07 18:55:40.700137,,,199.924794,20.107866,59.922708,99.96607,60.069233,79.982819,100.000289,100.049245,99.95418,139.96687,60.048114,60.034595,79.955378,80.031907,60.045216,99.94708,120.003212,240.010308,100.036117,20.000408,99.975934,100.001146,140.289776,39.727727,120.000186,60.004946,100.050409,,,,,,,
2015-12-07 18:16:40.518398,2015-12-07 18:29:00.604646,,,,,,,,,,,,,,,,,,,120.003412,80.065909,79.981914,80.026199,99.953822,160.021154,120.033838,,,,,,,,,,,
2015-12-07 18:20:00.587719,2015-12-07 19:07:40.757562,,,119.979375,40.028738,59.971551,100.049245,59.952575,79.969796,80.065647,100.031847,99.941259,120.052196,80.073694,79.930656,39.947916,120.063584,80.038351,59.949722,140.015734,60.00106,100.293035,19.713003,180.260166,19.703089,140.024824,60.004946,100.050409,79.966424,80.011653,140.104727,39.944827,159.998897,159.99886,60.032037,,
2015-12-07 18:20:00.587719,2015-12-07 18:25:00.633468,,,,,,,,,,,,,,,,,,,,,,,,,,,59.946318,80.058999,79.974347,80.066085,,,,,,
2015-12-07 18:25:20.616628,2015-12-07 18:34:40.588689,,,139.922371,80.065647,60.00609,119.94461,80.04696,79.986383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 18:28:20.574241,2015-12-07 19:11:00.731543,,,140.062252,59.941839,59.997433,60.034583,80.04254,59.933627,160.016665,119.978353,60.062573,160.005499,119.976342,40.317753,79.657311,140.018947,60.079082,119.983091,79.973075,80.037303,60.001937,79.971613,80.073797,40.043085,119.97736,19.950677,80.051322,139.963225,40.11133,219.894688,,,,,,
2015-12-07 18:36:40.599968,2015-12-07 19:19:00.803314,,,160.037558,79.944007,60.062573,160.005499,40.031447,79.944895,140.018249,100.272673,59.686628,120.048309,100.0034,80.037303,60.001937,160.04541,59.984544,119.986578,80.051322,139.963225,20.094533,60.199435,119.715155,59.996895,120.049312,119.980421,80.066658,79.915148,80.060232,,,,,,,
2015-12-07 18:42:00.633871,2015-12-07 18:55:00.655206,,,140.015734,60.00106,100.293035,79.657311,40.103571,119.940014,120.000186,40.037349,79.973075,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 18:48:20.601011,2015-12-07 19:29:00.858783,,,140.018947,140.024824,40.037349,79.973075,40.044931,79.966424,99.999498,80.073797,40.043085,119.97736,40.022368,59.979631,139.963225,20.094533,79.94344,119.996874,160.020483,79.998266,59.995677,99.985272,120.043244,59.989939,100.01369,80.041304,79.942934,100.275269,39.777139,140.015194,,,,,,
2015-12-07 18:54:00.649728,2015-12-07 19:05:20.721705,,,,,,,,,,,,,,,,,,,,60.005478,60.082627,59.928728,99.999498,80.073797,40.043085,59.955983,60.021377,79.966364,79.99504,,,,,,,
2015-12-07 18:57:00.666561,2015-12-07 19:37:20.868856,,,99.999498,80.073797,19.993207,59.994705,80.032533,19.950677,80.051322,139.963225,40.11133,159.897793,20.025724,39.971171,80.028765,100.055331,79.959159,120.04787,79.970768,140.006485,60.128696,79.936858,119.904009,60.307703,99.762834,100.251871,79.734236,80.048145,119.971874,180.022709,,,,,,
2015-12-07 18:58:40.666059,2015-12-07 19:24:20.791181,,,,,,,,,,,,,,80.073797,40.043085,139.928037,80.051322,139.963225,100.037973,99.97115,59.996895,40.014668,100.028179,60.004731,80.026977,79.953972,80.014303,100.01888,100.01369,159.984238,,,,,,
2015-12-07 19:01:20.727768,2015-12-07 19:15:20.774798,,,120.054901,59.979631,59.959405,80.00382,40.11133,59.926643,99.97115,59.996895,80.028765,100.055331,39.931887,40.027272,,,,,,,,,,,,,,,,,,,,,,
2015-12-07 19:04:40.740742,2015-12-07 19:47:20.859797,,,140.079316,60.199435,59.740759,80.00012,39.971171,80.028765,60.014082,79.973136,60.058572,139.969954,60.027262,59.989939,39.991023,160.081199,59.925706,180.055377,140.245334,119.752457,80.001386,80.000412,119.993612,60.029097,99.991705,80.009008,100.028891,119.99031,40.034141,159.936886,,,,,,
2015-12-07 19:16:40.777445,2015-12-07 19:33:20.832124,,19.982625,120.043244,79.967367,40.02924,100.038526,20.0098,59.966467,79.95477,120.077074,59.974613,140.06254,59.960638,40.029924,59.957851,,,,,,,,,,,,,,,,,,,,,
